,filename,gender,sampling_rate,dialect,source,mic_type
562,./audio_data/voxforge/anonymous-20090919-kwi/wav/b0416.wav,male,48000,American English,VoxForge,laptop built
563,./audio_data/voxforge/anonymous-20090106-uqf/wav/b0365.wav,male,48000,American English,VoxForge,headset mic
564,./audio_data/voxforge/tsmock-20121207-dwx/wav/b0503.wav,male,48000,American English,VoxForge,laptop built
565,./audio_data/voxforge/tristau-20090801-vnx/wav/b0320.wav,male,48000,American English,VoxForge,laptop built
566,./audio_data/voxforge/Shane-20080602-kmc/wav/a0133.wav,male,48000,American English,VoxForge,laptop built
567,./audio_data/voxforge/camdixon-20141207-jzm/wav/a0277.wav,male,48000,American English,VoxForge,headset mic
568,./audio_data/voxforge/BradenJH-20110519-hvn/wav/a0586.wav,male,48000,American English,VoxForge,desktop boom mic
569,./audio_data/voxforge/camdixon-20130819-vwy/wav/a0216.wav,male,48000,American English,VoxForge,laptop built
570,./audio_data/voxforge/jonvk-20120917-axt/wav/a0234.wav,male,48000,Canadian English,VoxForge,headset mic
571,./audio_data/voxforge/anonymous-20130130-lqe/wav/b0187.wav,male,48000,Canadian English,VoxForge,headset mic
572,./audio_data/voxforge/anonymous-20170909-brl/wav/en-1023.wav,male,48000,American English,VoxForge,laptop built
573,./audio_data/voxforge/anonymous-20071115-aam/wav/a0389.wav,male,48000,Canadian English,VoxForge,
574,./audio_data/voxforge/zlp-20100110-jmb/wav/a0335.wav,male,48000,American English,VoxForge,studio mic
575,./audio_data/voxforge/bugsysservant-20091103-cob/wav/b0083.wav,male,48000,American English,VoxForge,headset mic
576,./audio_data/voxforge/anonymous-20130814-lnj/wav/a0213.wav,male,48000,American English,VoxForge,laptop built
577,./audio_data/voxforge/snblitz-20130127-tcj/wav/b0043.wav,male,48000,American English,VoxForge,usb headset mic
578,./audio_data/voxforge/dbrenner-20120624-sqc/wav/a0103.wav,male,48000,American English,VoxForge,laptop built
579,./audio_data/voxforge/JAdamCraig-20110209-qik/wav/a0088.wav,male,48000,American English,VoxForge,usb headset mic
580,./audio_data/voxforge/jamincollins-20081108-slm/wav/b0034.wav,male,48000,American English,VoxForge,headset mic
581,./audio_data/voxforge/CptOatmeal-20080721-vnh/wav/a0422.wav,male,48000,American English,VoxForge,laptop built
582,./audio_data/voxforge/tiago-20090318-tlb/wav/b0363.wav,male,48000,Canadian English,VoxForge,laptop built
583,./audio_data/voxforge/kfinity-20130330-olx/wav/a0227.wav,male,48000,American English,VoxForge,usb headset mic
584,./audio_data/voxforge/tristau-20090801-wrv/wav/a0280.wav,male,48000,American English,VoxForge,laptop built
585,./audio_data/voxforge/anonymous-20090118-wgx/wav/b0430.wav,male,48000,American English,VoxForge,usb headset mic
586,./audio_data/voxforge/camdixon-20130819-jii/wav/b0477.wav,male,48000,American English,VoxForge,laptop built
587,./audio_data/voxforge/topherfangio-20080604-fcf/wav/b0475.wav,male,48000,American English,VoxForge,usb headset mic
588,./audio_data/voxforge/tsmock-20121213-swe/wav/b0500.wav,male,48000,American English,VoxForge,laptop built
589,./audio_data/voxforge/azmisov-20140428-kfo/wav/a0018.wav,male,48000,American English,VoxForge,laptop built
590,./audio_data/voxforge/rwtobey-20081023-vtw/wav/a0377.wav,male,48000,American English,VoxForge,headset mic
591,./audio_data/voxforge/bugsysservant-20091103-dro/wav/a0236.wav,male,48000,American English,VoxForge,headset mic
592,./audio_data/voxforge/Sven-20140831-etg/wav/a0336.wav,male,48000,American English,VoxForge,laptop built
593,./audio_data/voxforge/tsmock-20120719-ljp/wav/a0522.wav,male,48000,American English,VoxForge,headset mic
594,./audio_data/voxforge/camdixon-20141207-wsg/wav/rp-09.wav,male,48000,American English,VoxForge,headset mic
595,./audio_data/voxforge/anonymous-20110926-zwj/wav/b0360.wav,male,48000,American English,VoxForge,laptop built
596,./audio_data/voxforge/anonymous-20100302-hje/wav/b0176.wav,male,48000,American English,VoxForge,headset mic
597,./audio_data/voxforge/anonymous-20100109-wog/wav/b0519.wav,male,48000,American English,VoxForge,laptop built
598,./audio_data/voxforge/bloomtom-20080612-pfg/wav/a0397.wav,male,48000,American English,VoxForge,headset mic
599,./audio_data/voxforge/jbaldus-20160216-mmh/wav/e0127.wav,male,48000,American English,VoxForge,laptop built
600,./audio_data/voxforge/joel4039-20091223-oqi/wav/a0563.wav,male,48000,American English,VoxForge,laptop built
601,./audio_data/voxforge/TheLorax-20100908-kbx/wav/b0415.wav,male,48000,American English,VoxForge,laptop built
602,./audio_data/voxforge/bendauphinee-20100423-dtj/wav/b0276.wav,male,48000,Canadian English,VoxForge,headset mic
603,./audio_data/voxforge/anonymous-20100710-lyv/wav/b0012.wav,male,48000,American English,VoxForge,headset mic
604,./audio_data/voxforge/mcmurray02-20090312-joh/wav/b0295.wav,male,48000,American English,VoxForge,laptop built
605,./audio_data/voxforge/chrisspen-20120826-ong/wav/a0142.wav,male,48000,American English,VoxForge,laptop built
606,./audio_data/voxforge/topherfangio-20080604-rrw/wav/b0390.wav,male,48000,American English,VoxForge,usb headset mic
607,./audio_data/voxforge/jbaldus-20160216-sdd/wav/e0072.wav,male,48000,American English,VoxForge,laptop built
608,./audio_data/voxforge/anonymous-20111029-ihf/wav/b0043.wav,male,48000,American English,VoxForge,usb headset mic
609,./audio_data/voxforge/sharrington-20081018-uuu/wav/a0440.wav,male,48000,American English,VoxForge,laptop built
610,./audio_data/voxforge/anonymous-20100203-sak/wav/a0068.wav,male,48000,American English,VoxForge,headset mic
611,./audio_data/voxforge/anonymous-20090704-dhe/wav/a0576.wav,male,48000,American English,VoxForge,headset mic
612,./audio_data/voxforge/anonymous-20120214-hmf/wav/a0251.wav,male,48000,American English,VoxForge,laptop built
613,./audio_data/voxforge/anonymous-20091019-hpu/wav/b0416.wav,male,48000,Canadian English,VoxForge,headset mic
614,./audio_data/voxforge/soulphox-20100121-skn/wav/a0469.wav,male,48000,American English,VoxForge,headset mic
615,./audio_data/voxforge/bugsysservant-20091103-qwg/wav/a0389.wav,male,48000,American English,VoxForge,headset mic
616,./audio_data/voxforge/james_h-20100808-xbb/wav/a0021.wav,male,48000,Canadian English,VoxForge,headset mic
617,./audio_data/voxforge/anonymous-20101011-pme/wav/b0106.wav,male,48000,American English,VoxForge,laptop built
618,./audio_data/voxforge/richard-20090820-ihy/wav/b0327.wav,male,48000,American English,VoxForge,usb headset mic
619,./audio_data/voxforge/soulphox-20100203-izl/wav/a0229.wav,male,48000,American English,VoxForge,headset mic
620,./audio_data/voxforge/anonymous-20130717-zwr/wav/a0025.wav,male,48000,American English,VoxForge,laptop built
621,./audio_data/voxforge/camdixon-20141207-els/wav/b0272.wav,male,48000,American English,VoxForge,headset mic
622,./audio_data/voxforge/anonymous-20091020-cit/wav/b0389.wav,male,48000,Canadian English,VoxForge,headset mic
623,./audio_data/voxforge/Shane-20080604-icj/wav/b0150.wav,male,48000,American English,VoxForge,laptop built
624,./audio_data/voxforge/anonymous-20130812-cjv/wav/rb-09.wav,male,48000,American English,VoxForge,headset mic
625,./audio_data/voxforge/tsmock-20120716-ysn/wav/a0239.wav,male,48000,American English,VoxForge,headset mic
626,./audio_data/voxforge/tsmock-20120722-hnt/wav/a0344.wav,male,48000,American English,VoxForge,headset mic
627,./audio_data/voxforge/anonymous-20090711-asg/wav/a0018.wav,male,48000,American English,VoxForge,headset mic
628,./audio_data/voxforge/tsmock-20120719-ids/wav/a0097.wav,male,48000,American English,VoxForge,headset mic
629,./audio_data/voxforge/anonymous-20090825-sqq/wav/a0202.wav,male,48000,American English,VoxForge,laptop built
630,./audio_data/voxforge/Shane-20080606-vwo/wav/b0352.wav,male,48000,American English,VoxForge,laptop built
631,./audio_data/voxforge/anonymous-20170717-qzp/wav/en-0191.wav,male,48000,American English,VoxForge,headset mic
632,./audio_data/voxforge/anonymous-20080329-oxi/wav/b0497.wav,male,48000,American English,VoxForge,headset mic
633,./audio_data/voxforge/kfinity-20101231-ypw/wav/b0366.wav,male,48000,American English,VoxForge,headset mic
634,./audio_data/voxforge/camdixon-20141207-sof/wav/b0039.wav,male,48000,American English,VoxForge,headset mic
635,./audio_data/voxforge/anonymous-20080121-cjq/wav/b0343.wav,male,48000,American English,VoxForge,headset mic
636,./audio_data/voxforge/anonymous-20080127-fcu/wav/rp-22.wav,male,48000,Canadian English,VoxForge,headset mic
637,./audio_data/voxforge/azmisov-20140428-mjz/wav/a0122.wav,male,48000,American English,VoxForge,laptop built
638,./audio_data/voxforge/AlexW-20110510-hzr/wav/b0539.wav,male,48000,American English,VoxForge,laptop built
639,./audio_data/voxforge/anonymous-20091220-xjy/wav/a0138.wav,male,48000,American English,VoxForge,laptop built
640,./audio_data/voxforge/camdixon-20141207-nmw/wav/a0332.wav,male,48000,American English,VoxForge,headset mic
641,./audio_data/voxforge/JivanAmara-20080724-lvv/wav/a0506.wav,male,48000,American English,VoxForge,headset mic
642,./audio_data/voxforge/vschum-20090719-hak/wav/a0126.wav,male,48000,American English,VoxForge,usb headset mic
643,./audio_data/voxforge/jiggy1com-20130221-qeg/wav/b0053.wav,male,48000,American English,VoxForge,laptop built
644,./audio_data/voxforge/mramige-20100820-qnp/wav/b0004.wav,male,48000,American English,VoxForge,usb headset mic
645,./audio_data/voxforge/anonymous-20140601-vzi/wav/b0451.wav,male,48000,American English,VoxForge,usb desktop boom mic
646,./audio_data/voxforge/anonymous-20120607-ylp/wav/a0057.wav,male,48000,American English,VoxForge,headset mic
647,./audio_data/voxforge/Ertain-20140805-tez/wav/a0412.wav,male,48000,American English,VoxForge,headset mic
648,./audio_data/voxforge/camdixon-20130819-vpy/wav/a0185.wav,male,48000,American English,VoxForge,laptop built
649,./audio_data/voxforge/anonymous-20080329-oxi/wav/b0494.wav,male,48000,American English,VoxForge,headset mic
650,./audio_data/voxforge/GS-20130527-fxh/wav/b0536.wav,male,48000,American English,VoxForge,laptop built
651,./audio_data/voxforge/camdixon-20141207-odo/wav/a0301.wav,male,48000,American English,VoxForge,headset mic
652,./audio_data/voxforge/rortiz-20160226-eqk/wav/e0192.wav,male,48000,American English,VoxForge,usb headset mic
653,./audio_data/voxforge/Coren-20141121-pxp/wav/b0476.wav,male,48000,American English,VoxForge,headset mic
654,./audio_data/voxforge/anonymous-20110422-qvs/wav/a0227.wav,male,48000,Canadian English,VoxForge,headset mic
655,./audio_data/voxforge/deedubs-20160104-say/wav/b0507.wav,male,48000,Canadian English,VoxForge,laptop built
656,./audio_data/voxforge/tsmock-20120806-aro/wav/a0292.wav,male,48000,American English,VoxForge,laptop built
657,./audio_data/voxforge/PheonixK-20080824-pck/wav/b0174.wav,male,48000,American English,VoxForge,desktop boom mic
658,./audio_data/voxforge/azmisov-20140430-mqe/wav/a0126.wav,male,48000,American English,VoxForge,laptop built
659,./audio_data/voxforge/B-20091223-lxu/wav/a0069.wav,male,48000,American English,VoxForge,headset mic
660,./audio_data/voxforge/galalleni-20090316-djq/wav/a0314.wav,male,48000,American English,VoxForge,headset mic
661,./audio_data/voxforge/J0hnny_b14z3-20111219-ibu/wav/b0052.wav,male,48000,American English,VoxForge,laptop built
662,./audio_data/voxforge/anonymous-20100516-oet/wav/a0083.wav,male,48000,American English,VoxForge,headset mic
663,./audio_data/voxforge/Kyton-20081201-srl/wav/a0227.wav,male,48000,Canadian English,VoxForge,desktop boom mic
664,./audio_data/voxforge/soulphox-20100121-skn/wav/a0463.wav,male,48000,American English,VoxForge,headset mic
665,./audio_data/voxforge/anonymous-20080907-svz/wav/a0101.wav,male,48000,Canadian English,VoxForge,headset mic
666,./audio_data/voxforge/corno1979-20090316-ncj/wav/a0566.wav,male,48000,American English,VoxForge,usb headset mic
667,./audio_data/voxforge/anonymous-20121110-hcr/wav/b0059.wav,male,48000,American English,VoxForge,laptop built
668,./audio_data/voxforge/kadoban-20120417-bwn/wav/b0526.wav,male,48000,American English,VoxForge,headset mic
669,./audio_data/voxforge/richard-20090818-byw/wav/b0516.wav,male,48000,American English,VoxForge,usb headset mic
670,./audio_data/voxforge/JayCutlersBrother-20080919-pus/wav/a0263.wav,male,48000,American English,VoxForge,usb headset mic
671,./audio_data/voxforge/mcmurray02-20090312-sie/wav/b0281.wav,male,48000,American English,VoxForge,laptop built
672,./audio_data/voxforge/deedubs-20160104-rhx/wav/b0431.wav,male,48000,Canadian English,VoxForge,laptop built
673,./audio_data/voxforge/anonymous-20140402-xkc/wav/a0294.wav,male,48000,American English,VoxForge,headset mic
674,./audio_data/voxforge/sponsellerfd-20100909-afe/wav/a0534.wav,male,48000,American English,VoxForge,headset mic
675,./audio_data/voxforge/flagship172007-20130623-nhi/wav/b0327.wav,male,48000,American English,VoxForge,headset mic
676,./audio_data/voxforge/FrozenFire-20080827-cnj/wav/a0450.wav,male,48000,Canadian English,VoxForge,headset mic
677,./audio_data/voxforge/anonymous-20100204-qck/wav/b0532.wav,male,48000,American English,VoxForge,headset mic
678,./audio_data/voxforge/anonymous-20131026-htq/wav/b0200.wav,male,48000,American English,VoxForge,headset mic
679,./audio_data/voxforge/dsnyder-20080620-dgt/wav/a0412.wav,male,48000,Canadian English,VoxForge,desktop boom mic
680,./audio_data/voxforge/anonymous-20101011-mld/wav/a0056.wav,male,48000,American English,VoxForge,laptop built
681,./audio_data/voxforge/tsmock-20130720-pgq/wav/a0526.wav,male,48000,American English,VoxForge,laptop built
682,./audio_data/voxforge/anonymous-20090530-jlu/wav/a0076.wav,male,48000,Canadian English,VoxForge,desktop boom mic
683,./audio_data/voxforge/akp-20150308-bxm/wav/a0023.wav,male,48000,American English,VoxForge,usb headset mic
684,./audio_data/voxforge/JD-20100612-kko/wav/a0347.wav,male,48000,American English,VoxForge,headset mic
685,./audio_data/voxforge/CheesyBreed-20080413-rna/wav/b0457.wav,male,48000,American English,VoxForge,headset mic
686,./audio_data/voxforge/ilek2428-25600523-xva/wav/en-0086.wav,male,48000,American English,VoxForge,headset mic
687,./audio_data/voxforge/anonymous-20090325-ayb/wav/a0419.wav,male,48000,American English,VoxForge,desktop boom mic
688,./audio_data/voxforge/clarkjc-20120806-wxq/wav/a0033.wav,male,48000,American English,VoxForge,laptop built
689,./audio_data/voxforge/bhart-20100106-lpu/wav/b0264.wav,male,48000,American English,VoxForge,usb headset mic
690,./audio_data/voxforge/soulphox-20100203-zhq/wav/b0206.wav,male,48000,American English,VoxForge,headset mic
691,./audio_data/voxforge/2old2play-20110606-hcn/wav/a0302.wav,male,48000,American English,VoxForge,usb headset mic
692,./audio_data/voxforge/StuartDundas-20110201-txw/wav/a0033.wav,male,48000,American English,VoxForge,headset mic
693,./audio_data/voxforge/camdixon-20141207-bic/wav/a0323.wav,male,48000,American English,VoxForge,headset mic
694,./audio_data/voxforge/anonymous-20151109-tqu/wav/b0406.wav,male,48000,American English,VoxForge,laptop built
695,./audio_data/voxforge/anonymous-20090226-ury/wav/a0280.wav,male,48000,American English,VoxForge,laptop built
696,./audio_data/voxforge/anonymous-20120207-lin/wav/a0114.wav,male,48000,American English,VoxForge,laptop built
697,./audio_data/voxforge/unbridledrage-20090106-meb/wav/rb-35.wav,male,48000,American English,VoxForge,headset mic
698,./audio_data/voxforge/anonymous-20140729-bnk/wav/a0214.wav,male,48000,American English,VoxForge,laptop built
699,./audio_data/voxforge/corno1979-20080520-ghu/wav/a0522.wav,male,48000,American English,VoxForge,desktop boom mic
700,./audio_data/voxforge/adgar-20091227-ell/wav/ar-10.wav,male,48000,American English,VoxForge,laptop built
701,./audio_data/voxforge/camdixon-20141207-dvz/wav/ar-15.wav,male,48000,American English,VoxForge,headset mic
702,./audio_data/voxforge/G-20080425-itf/wav/b0002.wav,male,48000,Canadian English,VoxForge,laptop built
703,./audio_data/voxforge/brad-20100823-hie/wav/ar-23.wav,male,48000,American English,VoxForge,usb headset mic
704,./audio_data/voxforge/jtmiles-20090618-ton/wav/a0064.wav,male,48000,American English,VoxForge,headset mic
705,./audio_data/voxforge/EagleX-20071225-npo/wav/b0211.wav,male,48000,American English,VoxForge,desktop boom mic
706,./audio_data/voxforge/kadoban-20120417-kih/wav/a0564.wav,male,48000,American English,VoxForge,headset mic
707,./audio_data/voxforge/anonymous-20121011-hkf/wav/b0178.wav,male,48000,American English,VoxForge,laptop built
708,./audio_data/voxforge/soulphox-20100120-bmy/wav/a0456.wav,male,48000,American English,VoxForge,headset mic
709,./audio_data/voxforge/anonymous-20110224-dxs/wav/a0237.wav,male,48000,American English,VoxForge,laptop built
710,./audio_data/voxforge/CbS-20120222-tqn/wav/a0510.wav,male,48000,American English,VoxForge,desktop boom mic
711,./audio_data/voxforge/mramige-20100820-zpz/wav/a0381.wav,male,48000,American English,VoxForge,usb headset mic
712,./audio_data/voxforge/Edman274-20090511-cxp/wav/b0188.wav,male,48000,American English,VoxForge,headset mic
713,./audio_data/voxforge/vschum-20090719-hak/wav/a0131.wav,male,48000,American English,VoxForge,usb headset mic
714,./audio_data/voxforge/rwtobey-20081023-lpy/wav/a0315.wav,male,48000,American English,VoxForge,headset mic
715,./audio_data/voxforge/dremp-20080116-zsb/wav/b0385.wav,male,48000,American English,VoxForge,laptop built
716,./audio_data/voxforge/CraigWilliamson-20110616-qvp/wav/b0156.wav,male,48000,American English,VoxForge,laptop built
717,./audio_data/voxforge/tsmock-20120722-hjf/wav/a0229.wav,male,48000,American English,VoxForge,headset mic
718,./audio_data/voxforge/PheonixK-20080824-wte/wav/b0190.wav,male,48000,American English,VoxForge,desktop boom mic
719,./audio_data/voxforge/anonymous-20080906-zwn/wav/a0368.wav,male,48000,American English,VoxForge,laptop built
720,./audio_data/voxforge/rwtobey-20081023-jiv/wav/b0387.wav,male,48000,American English,VoxForge,headset mic
721,./audio_data/voxforge/anonymous-20100216-kaa/wav/a0129.wav,male,48000,American English,VoxForge,headset mic
722,./audio_data/voxforge/anonymous-20081025-omh/wav/b0315.wav,male,48000,American English,VoxForge,laptop built
723,./audio_data/voxforge/anonymous-20081103-ffc/wav/a0490.wav,male,48000,American English,VoxForge,laptop built
724,./audio_data/voxforge/teeks99-20091212-fgq/wav/b0024.wav,male,48000,American English,VoxForge,usb desktop boom mic
725,./audio_data/voxforge/corno1979-20081220-wic/wav/b0282.wav,male,48000,American English,VoxForge,desktop boom mic
726,./audio_data/voxforge/corno1979-20081220-idl/wav/a0048.wav,male,48000,American English,VoxForge,desktop boom mic
727,./audio_data/voxforge/ShamanEx-20150525-ahs/wav/b0064.wav,male,48000,American English,VoxForge,desktop boom mic
728,./audio_data/voxforge/shadowwraith-20100613-lrp/wav/a0506.wav,male,48000,American English,VoxForge,laptop built
729,./audio_data/voxforge/azmisov-20140428-kfo/wav/a0009.wav,male,48000,American English,VoxForge,laptop built
730,./audio_data/voxforge/southernman-20091031-iyz/wav/b0438.wav,male,48000,American English,VoxForge,laptop built
731,./audio_data/voxforge/anonymous-20081225-afe/wav/a0540.wav,male,48000,American English,VoxForge,laptop built
732,./audio_data/voxforge/camdixon-20141207-bbv/wav/rp-28.wav,male,48000,American English,VoxForge,headset mic
733,./audio_data/voxforge/rortiz-20160226-drm/wav/e0173.wav,male,48000,American English,VoxForge,usb headset mic
734,./audio_data/voxforge/chrisdittmar-20130108-udq/wav/ar-14.wav,male,48000,American English,VoxForge,headset mic
735,./audio_data/voxforge/anonymous-20170309-xic/wav/ar-12.wav,male,48000,American English,VoxForge,headset mic
736,./audio_data/voxforge/anonymous-20080527-okm/wav/b0508.wav,male,48000,American English,VoxForge,desktop boom mic
737,./audio_data/voxforge/joehms22-20131229-yha/wav/b0180.wav,male,48000,American English,VoxForge,usb headset mic
738,./audio_data/voxforge/kmac_byc-20090415-xnt/wav/a0331.wav,male,48000,Canadian English,VoxForge,headset mic
739,./audio_data/voxforge/anonymous-20130623-htg/wav/a0238.wav,male,48000,American English,VoxForge,usb headset mic
740,./audio_data/voxforge/anonymous-20130409-htd/wav/ar-23.wav,male,48000,American English,VoxForge,laptop built
741,./audio_data/voxforge/frankx-20120105-qcy/wav/a0326.wav,male,48000,American English,VoxForge,headset mic
742,./audio_data/voxforge/Ertain-20110602-zpj/wav/a0397.wav,male,48000,American English,VoxForge,laptop built
743,./audio_data/voxforge/brdmb-20080721-zhn/wav/a0443.wav,male,48000,American English,VoxForge,desktop boom mic
744,./audio_data/voxforge/rick271828-20081015-ewy/wav/b0533.wav,male,48000,American English,VoxForge,laptop built
745,./audio_data/voxforge/anonymous-20190710-ngs/wav/en-0048.wav,male,48000,American English,VoxForge,headset mic
746,./audio_data/voxforge/halespawn-20090430-bft/wav/rp-03.wav,male,48000,American English,VoxForge,laptop built
747,./audio_data/voxforge/Lafsq-20130703-dcl/wav/b0534.wav,male,48000,American English,VoxForge,desktop boom mic
748,./audio_data/voxforge/anonymous-20100821-uws/wav/b0163.wav,male,48000,American English,VoxForge,laptop built
749,./audio_data/voxforge/JayCutlersBrother-20080919-vdn/wav/a0260.wav,male,48000,American English,VoxForge,usb headset mic
750,./audio_data/voxforge/FrozenFire-20080827-qpg/wav/a0524.wav,male,48000,Canadian English,VoxForge,headset mic
751,./audio_data/voxforge/teeks99-20090406-aai/wav/a0203.wav,male,48000,American English,VoxForge,usb desktop boom mic
752,./audio_data/voxforge/JayCutlersBrother-20080919-dmf/wav/a0185.wav,male,48000,American English,VoxForge,usb headset mic
753,./audio_data/voxforge/klaus-20120711-crf/wav/b0413.wav,male,48000,American English,VoxForge,laptop built
754,./audio_data/voxforge/rortiz-20151013-tgh/wav/b0472.wav,male,48000,American English,VoxForge,usb headset mic
755,./audio_data/voxforge/richard-20090820-dec/wav/b0011.wav,male,48000,American English,VoxForge,usb headset mic
756,./audio_data/voxforge/tsmock-20120722-hnt/wav/a0341.wav,male,48000,American English,VoxForge,headset mic
757,./audio_data/voxforge/anonymous-20100820-hpc/wav/a0530.wav,male,48000,American English,VoxForge,usb headset mic
758,./audio_data/voxforge/CheesyBreed-20080413-zwe/wav/a0082.wav,male,48000,American English,VoxForge,headset mic
759,./audio_data/voxforge/EricHedekar-20140509-eix/wav/a0535.wav,male,48000,Canadian English,VoxForge,studio mic
760,./audio_data/voxforge/camdixon-20130819-jii/wav/b0478.wav,male,48000,American English,VoxForge,laptop built
761,./audio_data/voxforge/fenn-20100606-pmr/wav/a0370.wav,male,48000,American English,VoxForge,headset mic
762,./audio_data/voxforge/EricHedekar-20140509-rnj/wav/a0310.wav,male,48000,Canadian English,VoxForge,studio mic
763,./audio_data/voxforge/richard-20090820-yqo/wav/a0193.wav,male,48000,American English,VoxForge,usb headset mic
764,./audio_data/voxforge/anonymous-20080906-zwn/wav/a0369.wav,male,48000,American English,VoxForge,laptop built
765,./audio_data/voxforge/anonymous-20121110-hcr/wav/b0055.wav,male,48000,American English,VoxForge,laptop built
766,./audio_data/voxforge/anonymous-20100820-orv/wav/a0439.wav,male,48000,American English,VoxForge,laptop built
767,./audio_data/voxforge/kmitch-20100603-sfu/wav/b0505.wav,male,48000,American English,VoxForge,headset mic
768,./audio_data/voxforge/camdixon-20141207-bnr/wav/a0337.wav,male,48000,American English,VoxForge,headset mic
769,./audio_data/voxforge/jkramlich-20100305-ahn/wav/a0538.wav,male,48000,American English,VoxForge,laptop built
770,./audio_data/voxforge/chrisspen-20120826-kce/wav/a0189.wav,male,48000,American English,VoxForge,laptop built
771,./audio_data/voxforge/anonymous-20080602-ttd/wav/b0255.wav,male,48000,American English,VoxForge,desktop boom mic
772,./audio_data/voxforge/bhart-20100106-mal/wav/a0488.wav,male,48000,American English,VoxForge,usb headset mic
773,./audio_data/voxforge/tkelley353-20090430-hxn/wav/a0225.wav,male,48000,American English,VoxForge,laptop built
774,./audio_data/voxforge/dsnyder-20080620-mmp/wav/b0451.wav,male,48000,Canadian English,VoxForge,desktop boom mic
775,./audio_data/voxforge/B-20091223-lxu/wav/a0068.wav,male,48000,American English,VoxForge,headset mic
776,./audio_data/voxforge/Shishire-20080801-kmo/wav/b0259.wav,male,48000,American English,VoxForge,headset mic
777,./audio_data/voxforge/anonymous-20100806-dqo/wav/a0435.wav,male,48000,American English,VoxForge,usb headset mic
778,./audio_data/voxforge/Ertain-20110602-zpj/wav/a0395.wav,male,48000,American English,VoxForge,laptop built
779,./audio_data/voxforge/neuralnet-20080702-jvy/wav/b0359.wav,male,48000,American English,VoxForge,headset mic
780,./audio_data/voxforge/anonymous-20141124-qva/wav/b0305.wav,male,48000,American English,VoxForge,laptop built
781,./audio_data/voxforge/camdixon-20141207-irj/wav/rb-34.wav,male,48000,American English,VoxForge,headset mic
782,./audio_data/voxforge/anonymous-20090314-nzb/wav/b0417.wav,male,48000,American English,VoxForge,laptop built
783,./audio_data/voxforge/bendauphinee-20100503-zmm/wav/b0511.wav,male,48000,Canadian English,VoxForge,headset mic
784,./audio_data/voxforge/anonymous-20071115-aam/wav/a0380.wav,male,48000,Canadian English,VoxForge,
785,./audio_data/voxforge/rortiz-20121212-qak/wav/a0463.wav,male,48000,American English,VoxForge,usb headset mic
786,./audio_data/voxforge/anonymous-20100222-tty/wav/a0074.wav,male,48000,American English,VoxForge,headset mic
787,./audio_data/voxforge/topherfangio-20080604-ojg/wav/a0463.wav,male,48000,American English,VoxForge,usb headset mic
788,./audio_data/voxforge/mramige-20100820-hxj/wav/a0284.wav,male,48000,American English,VoxForge,usb headset mic
789,./audio_data/voxforge/anonymous-20111030-vyy/wav/b0161.wav,male,48000,American English,VoxForge,usb headset mic
790,./audio_data/voxforge/jbaldus-20160216-qpk/wav/e0194.wav,male,48000,American English,VoxForge,laptop built
791,./audio_data/voxforge/anonymous-20081221-htm/wav/rp-18.wav,male,48000,American English,VoxForge,laptop built
792,./audio_data/voxforge/anonymous-20161109-ker/wav/e0505.wav,male,48000,American English,VoxForge,laptop built
793,./audio_data/voxforge/richard-20090820-poa/wav/rb-27.wav,male,48000,American English,VoxForge,usb headset mic
794,./audio_data/voxforge/anonymous-20081003-thp/wav/a0585.wav,male,48000,American English,VoxForge,desktop boom mic
795,./audio_data/voxforge/anonymous-20120430-kmg/wav/b0039.wav,male,48000,American English,VoxForge,usb headset mic
796,./audio_data/voxforge/camdixon-20130819-wve/wav/a0041.wav,male,48000,American English,VoxForge,laptop built
797,./audio_data/voxforge/azmisov-20140428-gjh/wav/a0218.wav,male,48000,American English,VoxForge,laptop built
798,./audio_data/voxforge/anonymous-20110310-gxc/wav/a0579.wav,male,48000,American English,VoxForge,headset mic
799,./audio_data/voxforge/thatdudeyouknow-20100820-dhd/wav/b0324.wav,male,48000,American English,VoxForge,laptop built
800,./audio_data/voxforge/camdixon-20141207-kkp/wav/b0092.wav,male,48000,American English,VoxForge,headset mic
801,./audio_data/voxforge/anonymous-20121110-hcr/wav/b0057.wav,male,48000,American English,VoxForge,laptop built
802,./audio_data/voxforge/corno1979-20090316-mjl/wav/a0339.wav,male,48000,American English,VoxForge,usb headset mic
803,./audio_data/voxforge/kmitch-20100603-sfu/wav/b0508.wav,male,48000,American English,VoxForge,headset mic
804,./audio_data/voxforge/tsmock-20121213-qwt/wav/b0450.wav,male,48000,American English,VoxForge,laptop built
805,./audio_data/voxforge/camdixon-20141207-bic/wav/a0330.wav,male,48000,American English,VoxForge,headset mic
806,./audio_data/voxforge/rwtobey-20081023-vtw/wav/a0385.wav,male,48000,American English,VoxForge,headset mic
807,./audio_data/voxforge/anonymous-20090512-yoh/wav/b0082.wav,male,48000,American English,VoxForge,headset mic
808,./audio_data/voxforge/bugsysservant-20091103-vlb/wav/a0490.wav,male,48000,American English,VoxForge,headset mic
809,./audio_data/voxforge/Coren-20141121-ugy/wav/b0284.wav,male,48000,American English,VoxForge,headset mic
810,./audio_data/voxforge/anonymous-20100129-klo/wav/b0371.wav,male,48000,Canadian English,VoxForge,headset mic
811,./audio_data/voxforge/craniumonempty-20100314-lmc/wav/a0268.wav,male,48000,American English,VoxForge,headset mic
