,filename,gender,sampling_rate,dialect,source,mic_type,librosa_mean,librosa_med,parselmouth_mean,parselmouth_med,pyreaper_mean,pyreaper_med
3130,./audio_data/voxforge/rortiz-20121212-suo/wav/b0145.wav,male,48000,American English,VoxForge,usb headset mic,86.6839048055528,65.0,128.02894409489954,125.59143062080324,128.326416015625,124.67532348632812
3131,./audio_data/voxforge/anonymous-20090228-eem/wav/rb-13.wav,male,48000,Canadian English,VoxForge,desktop boom mic,68.96533591243647,65.0,125.3834849538178,121.83419824275927,113.35838317871094,116.78832244873047
3132,./audio_data/voxforge/anonymous-20100216-ari/wav/b0299.wav,male,48000,American English,VoxForge,headset mic,92.0072324381672,65.0,141.72428099018003,145.70742352978846,133.37709045410156,144.57830810546875
3133,./audio_data/voxforge/Ertain-20100728-euy/wav/a0027.wav,male,48000,American English,VoxForge,headset mic,136.98228114399535,139.33055012971812,137.10123656121962,139.12253133979544,131.25717163085938,137.14285278320312
3134,./audio_data/voxforge/rortiz-20100203-oxw/wav/b0296.wav,male,48000,American English,VoxForge,usb headset mic,122.9575115210069,124.12940850835416,138.86215926113522,133.10717401168915,138.1343231201172,132.2313995361328
3135,./audio_data/voxforge/anonymous-20100405-cmm/wav/b0498.wav,male,48000,American English,VoxForge,laptop built,125.35810630667157,125.93543755509934,131.72573989611877,128.55914955050577,125.85952758789062,126.64907836914062
3136,./audio_data/voxforge/camdixon-20141207-wsg/wav/rp-15.wav,male,48000,American English,VoxForge,headset mic,147.59297124294116,136.93693467412865,146.72594276694514,138.0437732368547,146.99868774414062,137.5358123779297
3137,./audio_data/voxforge/anonymous-20091209-syp/wav/a0300.wav,male,48000,American English,VoxForge,usb headset mic,106.76958865453727,100.24370365151614,114.82281150726432,110.8574007318345,111.5155258178711,109.83981323242188
3138,./audio_data/voxforge/anonymous-20081225-afe/wav/a0537.wav,male,48000,American English,VoxForge,laptop built,122.49145988547338,126.29915234996876,123.23294591701804,117.49632482071627,109.5622329711914,106.66666412353516
3139,./audio_data/voxforge/anonymous-20090817-vai/wav/b0106.wav,male,48000,American English,VoxForge,headset mic,89.59109010252928,67.09843271575826,114.92946564739974,109.80301658227528,113.98384094238281,109.58904266357422
3140,./audio_data/voxforge/anonymous-20090729-qma/wav/a0008.wav,male,48000,Canadian English,VoxForge,headset mic,101.66645283942836,103.18106837793296,108.44541193017383,106.22464070839335,102.2198486328125,102.45475769042969
3141,./audio_data/voxforge/anonymous-20121023-gfg/wav/a0434.wav,male,48000,American English,VoxForge,studio mic,117.62488264415052,125.57172276022992,113.97607362761177,120.97850964527204,95.79373931884766,91.95402526855469
3142,./audio_data/voxforge/camdixon-20141207-els/wav/b0266.wav,male,48000,American English,VoxForge,headset mic,130.34758357242782,130.0,135.75863273072733,132.17664373709857,132.51084899902344,131.50685119628906
3143,./audio_data/voxforge/anonymous-20100621-cdr/wav/a0171.wav,male,48000,American English,VoxForge,laptop built,107.8762406707472,95.71685877653417,109.82872811983073,100.97781538514126,130.98341369628906,130.08226013183594
3144,./audio_data/voxforge/jamincollins-20081108-izf/wav/a0119.wav,male,48000,American English,VoxForge,headset mic,76.22613778813107,76.41061390843457,84.88148071507439,83.29334735007511,83.92113494873047,83.33333587646484
3145,./audio_data/voxforge/mramige-20100820-nlo/wav/b0417.wav,male,48000,American English,VoxForge,usb headset mic,79.42778049327468,75.09917811353344,93.14601238682978,92.60853317610358,88.75862884521484,90.90908813476562
3146,./audio_data/voxforge/anonymous-20110423-jiq/wav/b0132.wav,male,48000,American English,VoxForge,headset mic,120.10918379605874,115.14977748330686,121.47158772771735,115.54432164838126,121.14404296875,115.10791015625
3147,./audio_data/voxforge/Kyton-20081201-jmv/wav/a0466.wav,male,48000,Canadian English,VoxForge,desktop boom mic,82.45767835448737,84.29457105231563,85.59455131441334,85.56310605415914,82.83125305175781,84.80565643310547
3148,./audio_data/voxforge/EagleX-20071225-npo/wav/b0204.wav,male,48000,American English,VoxForge,desktop boom mic,139.37241752626676,139.73411696264463,141.51521997766213,143.36547881079662,141.98631286621094,143.28358459472656
3149,./audio_data/voxforge/anonymous-20110423-jiq/wav/b0137.wav,male,48000,American English,VoxForge,headset mic,103.04940381206804,107.43854136004751,122.98547766570755,119.88560003952573,122.5016098022461,119.70074462890625
3150,./audio_data/voxforge/EricHedekar-20140503-pkq/wav/a0483.wav,male,48000,Canadian English,VoxForge,studio mic,110.74820437548975,118.52392351256819,105.93710453004866,96.02103340372615,95.15237426757812,92.48554992675781
3151,./audio_data/voxforge/CaptainSpok-20090509-rbo/wav/b0327.wav,male,48000,American English,VoxForge,laptop built,159.7800383693523,155.49249582586248,161.15550192652054,159.2435941527038,165.0774688720703,163.27285766601562
3152,./audio_data/voxforge/anirban-20130910-imi/wav/b0212.wav,male,48000,American English,VoxForge,usb headset mic,145.00633312544937,145.9200662802185,144.72340552495436,145.62733289788125,148.6088104248047,145.01510620117188
3153,./audio_data/voxforge/corno1979-20081220-vba/wav/a0157.wav,male,48000,American English,VoxForge,desktop boom mic,97.96593985834009,92.19936421116978,125.08669345842016,125.89469988923408,120.72203826904297,123.07691955566406
3154,./audio_data/voxforge/craniumonempty-20100314-xap/wav/a0493.wav,male,48000,American English,VoxForge,headset mic,123.63377248772922,114.4865635674993,121.62061843256947,113.47976276247664,121.27726745605469,111.4984130859375
3155,./audio_data/voxforge/Shane-20080602-kmc/wav/a0138.wav,male,48000,American English,VoxForge,laptop built,108.54364070095936,104.37997464223893,108.87741611413716,105.34854856291179,110.4168472290039,106.4301528930664
3156,./audio_data/voxforge/Shishire-20080801-kmo/wav/b0260.wav,male,48000,American English,VoxForge,headset mic,115.61252485176792,116.48775344855382,116.3056767354873,116.42332501503688,105.21514129638672,113.20755004882812
3157,./audio_data/voxforge/JimWhite-20100807-dua/wav/a0227.wav,male,48000,American English,VoxForge,usb headset mic,94.54839175790386,106.2045044606715,110.69698136612493,108.59667210233573,103.20205688476562,107.38255310058594
3158,./audio_data/voxforge/rortiz-20160226-dbo/wav/e0024.wav,male,48000,American English,VoxForge,usb headset mic,104.58708983493948,65.37654116941047,151.25815152466794,151.06662011255418,144.70191955566406,143.07037353515625
3159,./audio_data/voxforge/tsmock-20120705-zdm/wav/b0254.wav,male,48000,American English,VoxForge,headset mic,131.13742361138407,127.03079589645196,129.117236291916,125.36992485610756,125.67781829833984,122.76214599609375
3160,./audio_data/voxforge/unbridledrage-20090106-xfo/wav/a0300.wav,male,48000,American English,VoxForge,headset mic,115.65499014676818,117.84127594565435,130.42178393030747,133.50124695416866,125.0499267578125,124.67532348632812
3161,./audio_data/voxforge/camdixon-20130819-gxo/wav/a0170.wav,male,48000,American English,VoxForge,laptop built,152.3456193890677,152.82122781686914,151.6357306000452,152.77471834851005,148.69857788085938,150.47021484375
3162,./audio_data/voxforge/ilek2428-25600523-xva/wav/en-0083.wav,male,48000,American English,VoxForge,headset mic,138.89489018290095,125.93543755509934,123.86813581829651,122.70967050325413,145.26185607910156,123.07691955566406
3163,./audio_data/voxforge/sdrazin-20111001-cpy/wav/b0188.wav,male,48000,American English,VoxForge,laptop built,134.15422184420868,128.87903887107882,134.65789375155018,130.51181492152233,124.04473876953125,128.0
3164,./audio_data/voxforge/JimWhite-20100807-zqj/wav/b0318.wav,male,48000,American English,VoxForge,usb headset mic,109.02555537289493,105.59281152631061,108.84611089704265,107.39351655249229,114.2354507446289,110.09174346923828
3165,./audio_data/voxforge/anonymous-20140102-apa/wav/a0383.wav,male,48000,American English,VoxForge,laptop built,120.12014743536456,118.52392351256819,120.00183479767884,119.6134783340473,120.14275360107422,118.66519927978516
3166,./audio_data/voxforge/anonymous-20091220-qsv/wav/b0537.wav,male,48000,American English,VoxForge,headset mic,104.1245246267644,103.77879022636449,103.43125521359443,102.92298724449788,103.2229232788086,102.78372955322266
3167,./audio_data/voxforge/unbridledrage-20090106-uco/wav/b0535.wav,male,48000,American English,VoxForge,headset mic,89.0854927293032,65.0,126.51925210753977,125.4024608642545,116.78443145751953,122.76295471191406
3168,./audio_data/voxforge/cliche-20080713-qtg/wav/ar-06.wav,male,48000,Canadian English,VoxForge,usb headset mic,84.55552618266498,87.77274650093236,96.48597960650761,93.00861580676276,95.70645141601562,92.48554992675781
3169,./audio_data/voxforge/Lexen-20071106-mrd/wav/b0292.wav,male,48000,American English,VoxForge,,72.73762983140787,65.0,159.0016165891379,149.08554970206157,138.0562744140625,124.67532348632812
3170,./audio_data/voxforge/vertago1-20090805-dka/wav/b0428.wav,male,48000,American English,VoxForge,headset mic,117.55141121812265,112.51975293079859,117.70466805657117,112.9904078666122,116.0003890991211,112.41217803955078
3171,./audio_data/voxforge/LAVEENAZ-20100516-yxi/wav/b0014.wav,male,48000,American English,VoxForge,headset mic,106.07055119471066,113.82716948276507,133.0286089836675,130.81699938809564,129.13975524902344,130.081298828125
3172,./audio_data/voxforge/jtmiles-20090618-tso/wav/b0122.wav,male,48000,American English,VoxForge,headset mic,116.55655235063493,115.14977748330686,114.31825251949765,114.36711416495416,98.92708587646484,104.69032287597656
3173,./audio_data/voxforge/PheonixK-20080824-cpk/wav/b0174.wav,male,48000,American English,VoxForge,desktop boom mic,79.65800026660548,65.37654116941047,100.57031319683897,101.22659327393762,99.40309143066406,101.0526351928711
3174,./audio_data/voxforge/bugsysservant-20091103-vrd/wav/b0311.wav,male,48000,American English,VoxForge,headset mic,106.99361262281077,105.89865799349106,107.30480034405963,106.25042059039963,102.77510070800781,104.57516479492188
3175,./audio_data/voxforge/anonymous-20130304-xkn/wav/b0373.wav,male,48000,American English,VoxForge,headset mic,133.8452264634599,120.94498705107759,133.64502707618612,126.45137942106336,132.13827514648438,125.16488647460938
3176,./audio_data/voxforge/KenBloom-20071122-ceg/wav/a0043.wav,male,48000,American English,VoxForge,,120.49470256536648,122.35030010793437,122.97404434506721,121.37461203003771,117.91153717041016,117.79300689697266
3177,./audio_data/voxforge/soulphox-20100121-axc/wav/a0544.wav,male,48000,American English,VoxForge,headset mic,100.32126121545662,94.07250043362458,105.38476332029104,102.95007862741339,104.31802368164062,100.41841125488281
3178,./audio_data/voxforge/lsparrish-20120806-zaw/wav/b0330.wav,male,48000,American English,VoxForge,laptop built,107.77468312462084,117.16256013940793,123.77149953821468,121.321983143122,115.79569244384766,119.70074462890625
3179,./audio_data/voxforge/J0hnny_b14z3-20111219-ibu/wav/b0057.wav,male,48000,American English,VoxForge,laptop built,128.06548985026456,127.76667781088264,125.93011018880883,127.03082654674347,123.4092025756836,126.31578826904297
3180,./audio_data/voxforge/mcmurray02-20090312-zke/wav/b0363.wav,male,48000,American English,VoxForge,laptop built,171.36939890741445,170.54805357686834,171.00364631827802,168.18035738623954,145.94427490234375,133.3333282470703
3181,./audio_data/voxforge/anonymous-20090901-qkb/wav/b0321.wav,male,48000,American English,VoxForge,laptop built,126.73230355288601,126.29915234996876,126.48842232165629,126.43930439116956,126.9466552734375,127.65957641601562
3182,./audio_data/voxforge/richard-20090820-ihy/wav/b0326.wav,male,48000,American English,VoxForge,usb headset mic,102.78306266928669,103.18106837793296,100.7754611159839,101.69689200777664,98.63294982910156,100.0
3183,./audio_data/voxforge/B-20091230-umt/wav/b0286.wav,male,48000,American English,VoxForge,headset mic,76.44112713477156,65.0,107.84423048375615,108.68684752108905,101.95377349853516,104.57516479492188
3184,./audio_data/voxforge/snblitz-20130127-wtt/wav/a0458.wav,male,48000,American English,VoxForge,usb headset mic,67.02762013529056,65.0,107.5190904347842,106.04361376998295,114.83736419677734,112.1495361328125
3185,./audio_data/voxforge/kaeles-20090413-jva/wav/b0346.wav,male,48000,American English,VoxForge,headset mic,107.1536149748496,116.48775344855382,115.81446705861926,117.98528966717542,113.10496520996094,117.35941314697266
3186,./audio_data/voxforge/anonymous-20081026-tua/wav/a0432.wav,male,48000,American English,VoxForge,headset mic,125.06202346019086,129.25341132293823,133.32919542847227,133.9253680612724,97.72940826416016,111.36891174316406
3187,./audio_data/voxforge/vorcollion-20091013-stb/wav/a0165.wav,male,48000,American English,VoxForge,desktop boom mic,120.23894848661537,125.57172276022992,127.28854596918367,125.927632349411,119.75454711914062,122.13740539550781
3188,./audio_data/voxforge/anonymous-20121015-jrn/wav/a0199.wav,male,48000,American English,VoxForge,headset mic,156.320046299338,163.7897364863335,167.32667984567018,164.96874473291038,164.72421264648438,163.54391479492188
3189,./audio_data/voxforge/asip42-20170122-nzc/wav/ar-08.wav,male,48000,American English,VoxForge,laptop built,111.14839830791445,109.9497982220883,110.74462596566248,109.72801652497994,108.0365982055664,108.84353637695312
3190,./audio_data/voxforge/laserbeams-20081202-yih/wav/b0216.wav,male,48000,American English,VoxForge,headset mic,93.28503254700661,92.4563911828233,105.56294235676617,97.42622093727981,104.04739379882812,97.1659927368164
3191,./audio_data/voxforge/bhart-20100106-jot/wav/a0153.wav,male,48000,American English,VoxForge,usb headset mic,83.7731479541193,65.0,117.72367252114705,114.43457380020283,113.96125030517578,110.85449981689453
3192,./audio_data/voxforge/anonymous-20081111-rjw/wav/ar-13.wav,male,48000,American English,VoxForge,headset mic,102.08016935380975,100.24370365151614,102.0774796255932,99.87632291907615,97.49774169921875,99.5850601196289
3193,./audio_data/voxforge/teeks99-20091212-ffu/wav/b0219.wav,male,48000,American English,VoxForge,usb desktop boom mic,138.71279028762325,136.93693467412865,139.6427889591208,140.2444935780997,135.71949768066406,134.8314666748047
3194,./audio_data/voxforge/jbaldus-20160216-ijg/wav/e0176.wav,male,48000,American English,VoxForge,laptop built,144.83561382907493,140.13768379557115,143.9141131028691,138.90694875829683,141.75772094726562,136.36363220214844
3195,./audio_data/voxforge/rortiz-20100203-yin/wav/a0014.wav,male,48000,American English,VoxForge,usb headset mic,110.34808622592162,120.59568520237023,135.6475163941628,135.0079538570928,135.2801971435547,134.2659912109375
3196,./audio_data/voxforge/anonymous-20100202-umi/wav/a0456.wav,male,48000,American English,VoxForge,headset mic,98.06863682953804,99.09230651162453,127.72777428608198,123.22997584564578,126.01622772216797,120.90679931640625
3197,./audio_data/voxforge/ulor-20100711-uov/wav/b0282.wav,male,48000,American English,VoxForge,headset mic,119.63009047050534,113.82716948276507,121.56690479340652,116.70666111019929,118.07677459716797,114.5584716796875
3198,./audio_data/voxforge/Prologue-20100610-fac/wav/a0183.wav,male,48000,American English,VoxForge,laptop built,89.8491243170963,99.66634240352404,112.08709010287231,108.9466646605386,111.47718811035156,108.59728240966797
3199,./audio_data/voxforge/jbaldus-20120121-fdm/wav/b0219.wav,male,48000,American English,VoxForge,headset mic,127.16603751521106,131.89144360629956,140.42292806201363,140.49738968311456,141.0664825439453,141.1764678955078
3200,./audio_data/voxforge/bigmbywater-20100821-atk/wav/b0173.wav,male,48000,American English,VoxForge,headset mic,89.36941144754483,88.7926166890357,90.32983003093716,90.29455228022687,88.31029510498047,88.39778900146484
3201,./audio_data/voxforge/anonymous-20091019-lxq/wav/b0155.wav,male,48000,Canadian English,VoxForge,headset mic,106.25865120776224,106.2045044606715,108.29395088975511,107.20273778180993,106.47270965576172,105.96026611328125
3202,./audio_data/voxforge/anonymous-20090527-jyh/wav/b0181.wav,male,48000,American English,VoxForge,headset mic,85.17039423294553,84.53872779353865,100.3647815476537,100.93934339009479,96.94788360595703,97.36308288574219
3203,./audio_data/voxforge/anonymous-20100216-stf/wav/b0331.wav,male,48000,American English,VoxForge,laptop built,125.30113655378752,125.57172276022992,130.72358410938145,127.92630533018593,128.98951721191406,126.64907836914062
3204,./audio_data/voxforge/rwtobey-20081023-ecg/wav/b0481.wav,male,48000,American English,VoxForge,headset mic,131.28760765118844,121.64561423351678,129.73297027992697,117.81849104835754,132.81190490722656,120.0
3205,./audio_data/voxforge/Bahoke-20130721-hgw/wav/a0408.wav,male,48000,American English,VoxForge,headset mic,116.53819947588622,115.48330542077548,113.10012742166421,110.88565984411073,106.78362274169922,109.33940887451172
3206,./audio_data/voxforge/topherfangio-20080604-sci/wav/a0088.wav,male,48000,American English,VoxForge,usb headset mic,118.33236438010981,106.2045044606715,121.34378139954556,106.4292337837037,120.19205474853516,105.4945068359375
3207,./audio_data/voxforge/Nadim-20100515-uum/wav/b0369.wav,male,48000,American English,VoxForge,usb desktop boom mic,156.7065852732224,113.82716948276507,103.85292207972654,105.62261142195499,100.44674682617188,104.34832000732422
3208,./audio_data/voxforge/anonymous-20140506-ime/wav/a0017.wav,male,48000,American English,VoxForge,headset mic,109.06305095711934,106.81974089615274,112.513964816174,109.11567464887668,93.26795959472656,103.2258071899414
3209,./audio_data/voxforge/anonymous-20140102-apa/wav/a0384.wav,male,48000,American English,VoxForge,laptop built,118.29404551532117,115.81683335824411,118.35056286403932,115.47714245496044,117.84066009521484,115.38461303710938
3210,./audio_data/voxforge/kmaclean-20080111-wjw/wav/b0025.wav,male,48000,Canadian English,VoxForge,headset mic,142.47263525327006,138.92930767071053,142.5223331100286,139.02728347806936,144.86241149902344,140.76246643066406
3211,./audio_data/voxforge/topherfangio-20080604-ejv/wav/a0173.wav,male,48000,American English,VoxForge,usb headset mic,114.30673331129279,108.68691707750624,117.808019098122,109.31773802982602,110.3091812133789,107.86516571044922
3212,./audio_data/voxforge/jbaldus-20160216-lop/wav/e0144.wav,male,48000,American English,VoxForge,laptop built,131.33473259133117,132.65548296646497,131.46566631587459,132.60620346752967,130.32806396484375,131.50685119628906
3213,./audio_data/voxforge/Shane-20080602-rgd/wav/b0458.wav,male,48000,American English,VoxForge,laptop built,100.45982161532774,101.11644445046565,101.04717328327143,101.43652983390594,100.8188247680664,100.84033966064453
3214,./audio_data/voxforge/anonymous-20120704-odg/wav/b0195.wav,male,48000,American English,VoxForge,desktop boom mic,119.03102428325816,119.9011051661721,118.7728346354868,119.87991207174898,112.3763656616211,117.93611907958984
3215,./audio_data/voxforge/rortiz-20160226-ldg/wav/e0082.wav,male,48000,American English,VoxForge,usb headset mic,107.04163134437013,65.0,159.0165159750331,150.06430887374742,153.87844848632812,145.01510620117188
3216,./audio_data/voxforge/anonymous-20111029-asr/wav/b0221.wav,male,48000,American English,VoxForge,usb headset mic,83.60845639727901,65.37654116941047,113.90678450763278,106.90571578774681,112.61433410644531,106.4301528930664
3217,./audio_data/voxforge/ramgarden-20130503-wvr/wav/b0447.wav,male,48000,American English,VoxForge,laptop built,88.02935695627359,88.02697767485412,89.72966731246987,88.03153697880977,81.24344635009766,83.47826385498047
3218,./audio_data/voxforge/sixsmith-20141016-omz/wav/rb-25.wav,male,48000,American English,VoxForge,headset mic,65.64776988889803,65.0,122.61702856870711,119.33274948037965,112.65410614013672,110.59907531738281
3219,./audio_data/voxforge/camdixon-20141207-ogo/wav/b0396.wav,male,48000,American English,VoxForge,headset mic,132.30122587030462,132.65548296646497,132.1236642473477,133.3443526594876,132.5944366455078,133.70474243164062
3220,./audio_data/voxforge/soulphox-20100120-oau/wav/a0427.wav,male,48000,American English,VoxForge,headset mic,120.68741182375531,114.4865635674993,121.61220050567806,114.6238512303772,120.85575103759766,114.5584716796875
3221,./audio_data/voxforge/rortiz-20121214-sst/wav/b0307.wav,male,48000,American English,VoxForge,usb headset mic,86.81572941160503,65.0,140.0813536489465,126.50823076726087,133.95887756347656,125.65444946289062
3222,./audio_data/voxforge/PheonixK-20080824-wte/wav/b0194.wav,male,48000,American English,VoxForge,desktop boom mic,79.33838277718294,65.0,104.70927529266183,101.59568725023531,104.3499526977539,101.69491577148438
3223,./audio_data/voxforge/richard-20090820-dec/wav/b0016.wav,male,48000,American English,VoxForge,usb headset mic,94.91968804667081,94.61745688474217,100.33690642862119,98.13259565360096,100.54048156738281,98.56262969970703
3224,./audio_data/voxforge/anonymous-20120207-lin/wav/a0117.wav,male,48000,American English,VoxForge,laptop built,75.13573651546542,75.53296315225958,82.56481271608821,78.49537416049674,75.02374267578125,74.88299560546875
3225,./audio_data/voxforge/anonymous-20100222-tty/wav/a0072.wav,male,48000,American English,VoxForge,headset mic,87.87935403373376,65.37654116941047,125.8395180156306,122.62011358024803,125.9663314819336,122.44898223876953
3226,./audio_data/voxforge/joel-20091112-cdp/wav/b0299.wav,male,48000,American English,VoxForge,laptop built,88.08623331213703,65.0,132.73888183081368,133.07838322806964,128.50238037109375,130.081298828125
3227,./audio_data/voxforge/toddh-20111105-lgw/wav/b0228.wav,male,48000,American English,VoxForge,laptop built,130.3613544480899,128.5068226458765,167.13601494383022,143.7932051271701,127.06014251708984,125.0
3228,./audio_data/voxforge/tsmock-20120806-uoa/wav/a0338.wav,male,48000,American English,VoxForge,laptop built,139.4245581136552,134.5844400993791,138.894984005512,134.274535536574,139.34938049316406,134.4537811279297
3229,./audio_data/voxforge/anonymous-20090312-pmf/wav/a0552.wav,male,48000,American English,VoxForge,laptop built,113.96591612587413,113.17157322849613,132.18795643441803,115.40864060225286,117.12689208984375,109.58904266357422
3230,./audio_data/voxforge/anonymous-20080511-noz/wav/a0532.wav,male,48000,American English,VoxForge,headset mic,92.31113655068341,91.92388155425118,93.19374235004776,91.80204759514757,82.9249038696289,89.7196273803711
3231,./audio_data/voxforge/resetPhoenix-20130921-qjh/wav/b0111.wav,male,48000,American English,VoxForge,usb desktop boom mic,137.1703867321795,135.75615789810317,138.1112908420613,137.14366275380428,135.17539978027344,130.9688720703125
3232,./audio_data/voxforge/KalikiCEO-20130402-cfx/wav/b0042.wav,male,48000,American English,VoxForge,headset mic,131.290826701959,128.13675022837958,127.83443401228313,122.1587605298995,123.57467651367188,118.81188201904297
3233,./audio_data/voxforge/anonymous-20100621-dyw/wav/b0220.wav,male,48000,American English,VoxForge,laptop built,99.67814239898182,89.82433719790544,99.30338263644781,89.75917771308949,128.1006622314453,134.07821655273438
3234,./audio_data/voxforge/Dcoetzee-20110429-bzi/wav/a0505.wav,male,48000,American English,VoxForge,headset mic,107.78529669355235,109.63682400055873,142.5405719449549,137.9128185492909,140.94052124023438,135.21127319335938
3235,./audio_data/voxforge/toddh-20111105-pbd/wav/rp-21.wav,male,48000,American English,VoxForge,laptop built,125.41703648855014,123.05906818609382,146.57727793058652,124.38891629648762,130.28314208984375,124.031005859375
3236,./audio_data/voxforge/anonymous-20110926-axo/wav/b0515.wav,male,48000,American English,VoxForge,laptop built,130.50113568411498,127.76667781088264,133.19077708525938,128.38146852319642,120.23839569091797,122.44898223876953
3237,./audio_data/voxforge/anonymous-20130131-wxu/wav/a0487.wav,male,48000,American English,VoxForge,laptop built,110.99116207343772,106.51212267841211,110.71024008689957,106.15011403549823,98.53472137451172,99.17355346679688
3238,./audio_data/voxforge/tsmock-20120703-pgs/wav/a0264.wav,male,48000,American English,VoxForge,headset mic,129.94833738801992,125.57172276022992,129.65519523817082,125.4184746047207,128.09109497070312,123.07691955566406
3239,./audio_data/voxforge/Coren-20141121-qxa/wav/a0428.wav,male,48000,American English,VoxForge,headset mic,136.3470832141961,137.7302022667084,136.2245298713428,136.9962997258032,134.12957763671875,135.5932159423828
3240,./audio_data/voxforge/topherfangio-20080604-trp/wav/a0310.wav,male,48000,American English,VoxForge,usb headset mic,113.13774844656456,114.48847348303596,109.79056839050888,108.60609998029747,109.2236557006836,107.86516571044922
3241,./audio_data/voxforge/chris-20090325-esw/wav/a0066.wav,male,48000,American English,VoxForge,desktop boom mic,78.41243426234969,65.0,129.42216936922023,127.27860661517869,125.7373275756836,120.60301208496094
3242,./audio_data/voxforge/grill-20120728-myn/wav/a0415.wav,male,48000,American English,VoxForge,headset mic,106.84590122805908,109.6331661025356,111.08599873395599,110.74743016622794,111.07984161376953,111.11111450195312
3243,./audio_data/voxforge/anonymous-20081111-bnf/wav/a0031.wav,male,48000,American English,VoxForge,headset mic,103.67391202599612,100.24370365151614,99.78659058220586,97.45601093045981,100.60467529296875,96.7741928100586
3244,./audio_data/voxforge/brad-20100823-tki/wav/a0074.wav,male,48000,American English,VoxForge,usb headset mic,88.12687610280402,87.77274650093236,89.34406412110073,89.00229704216854,82.77068328857422,86.0215072631836
3245,./audio_data/voxforge/corno1979-20090316-mjl/wav/a0345.wav,male,48000,American English,VoxForge,usb headset mic,96.49410152543692,65.0,137.47202496099263,133.5340987755471,133.16586303710938,130.79019165039062
3246,./audio_data/voxforge/Ertain-20110719-osz/wav/b0474.wav,male,48000,American English,VoxForge,headset mic,140.98634169850783,136.14823596668148,139.5254547364324,135.72413458270714,136.87503051757812,133.33436584472656
3247,./audio_data/voxforge/topherfangio-20080604-nvd/wav/a0498.wav,male,48000,American English,VoxForge,usb headset mic,117.3336958260182,105.28872660515805,116.15097739614306,105.56186597373211,117.00160217285156,106.19468688964844
3248,./audio_data/voxforge/mgmiller-20080319-srh/wav/a0070.wav,male,48000,American English,VoxForge,desktop boom mic,105.63469598840506,104.07938243430172,116.58118995839594,108.76682418433853,101.69234466552734,100.41841125488281
3249,./audio_data/voxforge/anap40-20120402-wto/wav/b0301.wav,male,48000,American English,VoxForge,laptop built,106.8094388878371,95.16557023646565,101.39217669320368,92.3067494367867,126.44329833984375,124.67532348632812
3250,./audio_data/voxforge/anonymous-20090119-efi/wav/a0020.wav,male,48000,American English,VoxForge,laptop built,130.6257519811331,125.57172276022992,130.78712608971307,126.41169604999948,124.89097595214844,124.031005859375
3251,./audio_data/voxforge/anonymous-20100216-kaa/wav/a0130.wav,male,48000,American English,VoxForge,headset mic,91.13306571347432,65.0,143.69606681529504,144.59948667570328,141.9537353515625,143.7125701904297
3252,./audio_data/voxforge/glenn-20080119-kvg/wav/b0006.wav,male,48000,American English,VoxForge,headset mic,87.75885748730155,88.7926166890357,92.91509311533912,92.35536188713961,92.657470703125,92.1305160522461
3253,./audio_data/voxforge/galalleni-20090316-qiv/wav/b0275.wav,male,48000,American English,VoxForge,headset mic,98.40051657872684,97.95413429584742,104.66166793594925,99.35045865964113,97.52970886230469,97.36308288574219
3254,./audio_data/voxforge/brad-20081015-xdf/wav/ar-18.wav,male,48000,American English,VoxForge,laptop built,184.21570461997132,191.43371755306833,182.03666247149215,190.57521840726628,176.88551330566406,190.4761962890625
3255,./audio_data/voxforge/glenn-20080119-kvg/wav/b0005.wav,male,48000,American English,VoxForge,headset mic,84.03736080830465,81.89486824316675,92.76124364818068,89.97921193937917,93.01287078857422,89.88764190673828
3256,./audio_data/voxforge/topherfangio-20080604-jvb/wav/a0101.wav,male,48000,American English,VoxForge,usb headset mic,122.8964563810687,109.9497982220883,123.76292767721668,109.89410838656947,123.86819458007812,109.83981323242188
3257,./audio_data/voxforge/teeks99-20090406-vjp/wav/b0440.wav,male,48000,American English,VoxForge,usb desktop boom mic,152.4225594120159,146.76537262479707,145.2298319993797,144.41224855123988,133.3152313232422,143.28358459472656
3258,./audio_data/voxforge/jkramlich-20100305-yee/wav/b0331.wav,male,48000,American English,VoxForge,laptop built,81.21559208163995,79.56348031480259,89.20305758770918,85.32781613699922,81.45660400390625,80.67227172851562
3259,./audio_data/voxforge/Ertain-20100728-twq/wav/a0454.wav,male,48000,American English,VoxForge,headset mic,126.82691233953982,123.4144757235675,126.81416228018703,124.64061394955365,125.4862060546875,123.71134185791016
3260,./audio_data/voxforge/tsmock-20120722-vca/wav/a0178.wav,male,48000,American English,VoxForge,headset mic,116.69884823591968,114.4865635674993,116.10036581551766,114.03369299654219,115.39763641357422,113.47517395019531
3261,./audio_data/voxforge/anonymous-20130814-lnj/wav/a0217.wav,male,48000,American English,VoxForge,laptop built,102.82469862884358,103.47992930214872,106.48646593861882,104.38869201601148,104.72001647949219,104.34782409667969
3262,./audio_data/voxforge/joel-20110310-sjc/wav/b0373.wav,male,48000,American English,VoxForge,laptop built,132.80098146843034,131.51052723924994,132.16346002921145,131.41771259445756,120.46562957763672,123.87117004394531
3263,./audio_data/voxforge/ben-20090326-cpr/wav/b0142.wav,male,48000,American English,VoxForge,headset mic,218.47469690142117,302.13185260903833,92.99836422873888,91.94382281786082,90.86698150634766,92.66547393798828
