,filename,gender,sampling_rate,dialect,source,mic_type,pitch,intonation
2835,./audio_data/voxforge/anonymous-20130123-ahj/wav/a0350.wav,male,48000,American English,VoxForge,headset mic,126.59129922674433,6.863276947995749
2836,./audio_data/voxforge/anonymous-20071105-hwr/wav/a0243.wav,male,48000,American English,VoxForge,,134.26226474241992,31.884622419249837
2837,./audio_data/voxforge/soulphox-20100120-avm/wav/b0037.wav,male,48000,American English,VoxForge,headset mic,116.20400663418913,26.104934017288773
2838,./audio_data/voxforge/surgemcgee-20120722-veb/wav/b0169.wav,male,48000,American English,VoxForge,desktop boom mic,127.90056915040907,18.164280963440117
2839,./audio_data/voxforge/anonymous-20091220-qsv/wav/b0531.wav,male,48000,American English,VoxForge,headset mic,105.614345897907,9.86391747868691
2840,./audio_data/voxforge/Prologue-20100610-fac/wav/a0179.wav,male,48000,American English,VoxForge,laptop built,114.46557281805805,11.045239457795276
2841,./audio_data/voxforge/anonymous-20100821-xmv/wav/a0529.wav,male,48000,American English,VoxForge,studio mic,110.43120911918507,11.798350144690216
2842,./audio_data/voxforge/anonymous-20121010-cxw/wav/a0215.wav,male,48000,American English,VoxForge,usb desktop boom mic,137.19854469593395,14.58140149584705
2843,./audio_data/voxforge/Nadim-20100515-grp/wav/a0147.wav,male,48000,American English,VoxForge,usb desktop boom mic,93.29685044719244,8.380259269567464
2844,./audio_data/voxforge/sdrazin-20111001-cpy/wav/b0189.wav,male,48000,American English,VoxForge,laptop built,137.4685204523891,18.770675309193038
2845,./audio_data/voxforge/azmisov-20140428-wjm/wav/a0504.wav,male,48000,American English,VoxForge,laptop built,111.68514249566452,16.17802879996145
2846,./audio_data/voxforge/bugsysservant-20091103-vrd/wav/b0312.wav,male,48000,American English,VoxForge,headset mic,108.73519875109814,18.671510289583097
2847,./audio_data/voxforge/klaus-20120711-crf/wav/b0418.wav,male,48000,American English,VoxForge,laptop built,169.19357359334978,40.23553077296639
2848,./audio_data/voxforge/corno1979-20090316-sfh/wav/b0228.wav,male,48000,American English,VoxForge,usb headset mic,116.8987314774161,9.594972325145227
2849,./audio_data/voxforge/corno1979-20080520-agj/wav/a0324.wav,male,48000,American English,VoxForge,desktop boom mic,119.63273615077216,20.15648062502764
2850,./audio_data/voxforge/anonymous-20130131-wxu/wav/a0491.wav,male,48000,American English,VoxForge,laptop built,106.5653148613711,16.234586545573915
2851,./audio_data/voxforge/bendauphinee-20100423-rlg/wav/a0522.wav,male,48000,Canadian English,VoxForge,headset mic,97.83109513074797,14.16300701579935
2852,./audio_data/voxforge/anonymous-20071115-yzs/wav/b0417.wav,male,48000,Canadian English,VoxForge,,121.2168688388992,17.25668583611986
2853,./audio_data/voxforge/surgemcgee-20120722-oia/wav/a0249.wav,male,48000,American English,VoxForge,desktop boom mic,127.83465863699979,21.110935335580017
2854,./audio_data/voxforge/edman274-20090116-qws/wav/b0213.wav,male,48000,American English,VoxForge,headset mic,128.194474966969,27.16403842974713
2855,./audio_data/voxforge/Firefox005-20100820-lbo/wav/a0375.wav,male,48000,American English,VoxForge,usb headset mic,120.26576509319655,24.64969649427928
2856,./audio_data/voxforge/mgmiller-20080319-vtf/wav/a0271.wav,male,48000,American English,VoxForge,desktop boom mic,118.62698991836125,33.20646361768218
2857,./audio_data/voxforge/rwtobey-20081023-lpy/wav/a0320.wav,male,48000,American English,VoxForge,headset mic,141.06794695460164,27.605093776497085
2858,./audio_data/voxforge/RobSmith-20091103-ypu/wav/b0477.wav,male,48000,American English,VoxForge,laptop built,133.6955074295709,22.99453687827959
2859,./audio_data/voxforge/anonymous-20100820-orv/wav/a0441.wav,male,48000,American English,VoxForge,laptop built,107.77824763527583,17.027285835274284
2860,./audio_data/voxforge/anonymous-20090323-upt/wav/b0241.wav,male,48000,Canadian English,VoxForge,laptop built,131.0977082412367,26.660594908968065
2861,./audio_data/voxforge/Ertain-20140805-yaw/wav/a0036.wav,male,48000,American English,VoxForge,headset mic,136.48234923003375,12.051335996424626
2862,./audio_data/voxforge/anonymous-20120602-vau/wav/a0390.wav,male,48000,American English,VoxForge,studio mic,130.39762758023298,15.823439318096696
2863,./audio_data/voxforge/anonymous-20120910-asr/wav/a0319.wav,male,48000,American English,VoxForge,headset mic,131.10007188165972,17.330436311668567
2864,./audio_data/voxforge/rortiz-20100209-vqr/wav/a0137.wav,male,48000,American English,VoxForge,usb headset mic,111.70164921246533,18.698078461269656
2865,./audio_data/voxforge/richard-20090820-wjl/wav/a0516.wav,male,48000,American English,VoxForge,usb headset mic,104.10471503708428,18.345971194895064
2866,./audio_data/voxforge/anonymous-20100820-irk/wav/a0533.wav,male,48000,American English,VoxForge,usb headset mic,141.17069655668934,19.90558599127261
2867,./audio_data/voxforge/anonymous-20100719-jvx/wav/a0422.wav,male,48000,American English,VoxForge,headset mic,120.97103209681296,3.0987335669056963
2868,./audio_data/voxforge/dsnyder-20080620-vdr/wav/a0152.wav,male,48000,Canadian English,VoxForge,desktop boom mic,110.01066169593626,8.963380441810163
2869,./audio_data/voxforge/dragon_788-20071103-udu/wav/a0553.wav,male,48000,American English,VoxForge,,116.31070242106529,7.004980863487241
2870,./audio_data/voxforge/anonymous-20101103-inh/wav/a0084.wav,male,48000,Canadian English,VoxForge,laptop built,127.59771795280334,92.1295658499635
2871,./audio_data/voxforge/anonymous-20140124-pkq/wav/b0247.wav,male,48000,Canadian English,VoxForge,laptop built,105.32939601638465,13.010268043524137
2872,./audio_data/voxforge/anonymous-20100820-sse/wav/b0063.wav,male,48000,Canadian English,VoxForge,laptop built,159.605670928007,22.142550590979265
2873,./audio_data/voxforge/anonymous-20110102-rco/wav/a0190.wav,male,48000,American English,VoxForge,headset mic,134.51625552817154,16.98054836405276
2874,./audio_data/voxforge/rortiz-20100209-vqr/wav/a0134.wav,male,48000,American English,VoxForge,usb headset mic,115.16555203223977,23.016830251045143
2875,./audio_data/voxforge/anonymous-20120108-npv/wav/a0356.wav,male,48000,American English,VoxForge,headset mic,103.86704069177541,13.394194844723451
2876,./audio_data/voxforge/zlp-20100110-lbe/wav/b0512.wav,male,48000,American English,VoxForge,studio mic,90.93659309774466,12.93314693829448
2877,./audio_data/voxforge/galalleni-20090316-wos/wav/b0190.wav,male,48000,American English,VoxForge,headset mic,115.28392079620747,35.09665799687953
2878,./audio_data/voxforge/joel-20091112-aaq/wav/a0379.wav,male,48000,American English,VoxForge,laptop built,142.98061543229977,15.922199129386708
2879,./audio_data/voxforge/anonymous-20150303-mil/wav/a0024.wav,male,48000,American English,VoxForge,usb desktop boom mic,101.62561817951784,21.929483220366176
2880,./audio_data/voxforge/jbaldus-20160216-mmh/wav/e0132.wav,male,48000,American English,VoxForge,laptop built,190.49956936424343,38.266560621734456
2881,./audio_data/voxforge/unbridledrage-20090106-fzs/wav/b0374.wav,male,48000,American English,VoxForge,headset mic,129.0283033518344,23.001945579677134
2882,./audio_data/voxforge/chrisspen-20120505-jzz/wav/b0267.wav,male,48000,American English,VoxForge,laptop built,118.09020390381863,12.911522674975384
2883,./audio_data/voxforge/chrisspen-20120511-agv/wav/b0096.wav,male,48000,American English,VoxForge,laptop built,104.29854834722298,15.570630195937278
2884,./audio_data/voxforge/anonymous-20140601-vzi/wav/b0444.wav,male,48000,American English,VoxForge,usb desktop boom mic,92.02877251731591,16.57637563191707
2885,./audio_data/voxforge/anonymous-20100216-kaa/wav/a0127.wav,male,48000,American English,VoxForge,headset mic,165.3404142419095,40.7487955242866
2886,./audio_data/voxforge/anonymous-20100222-lqr/wav/ar-05.wav,male,48000,American English,VoxForge,headset mic,118.04337296179109,17.203700381651014
2887,./audio_data/voxforge/corno1979-20080317-oxk/wav/a0517.wav,male,48000,American English,VoxForge,desktop boom mic,114.06512333025542,18.37377230582426
2888,./audio_data/voxforge/anonymous-20090717-rti/wav/a0173.wav,male,48000,American English,VoxForge,headset mic,128.84495284378022,21.753153432555898
2889,./audio_data/voxforge/anonymous-20180706-igs/wav/en-0364.wav,male,48000,American English,VoxForge,headset mic,120.58885635263302,15.758370727207293
2890,./audio_data/voxforge/majiq-20090813-opo/wav/b0482.wav,male,48000,American English,VoxForge,headset mic,132.79485388804372,24.456607060968754
2891,./audio_data/voxforge/anonymous-20130925-cex/wav/b0536.wav,male,48000,American English,VoxForge,headset mic,110.17604182134019,15.296411461439028
2892,./audio_data/voxforge/anonymous-20081211-mil/wav/b0257.wav,male,48000,American English,VoxForge,headset mic,138.0962960841248,34.51782743882757
2893,./audio_data/voxforge/anonymous-20080417-txe/wav/b0484.wav,male,48000,American English,VoxForge,usb headset mic,122.84545659956358,11.654279588425394
2894,./audio_data/voxforge/jonvk-20120917-zmo/wav/rp-19.wav,male,48000,Canadian English,VoxForge,headset mic,114.22135576386906,12.82795332930802
2895,./audio_data/voxforge/rortiz-20160226-nlh/wav/e0090.wav,male,48000,American English,VoxForge,usb headset mic,157.30033301413755,27.856307096973254
2896,./audio_data/voxforge/chrisspen-20120505-ftp/wav/b0188.wav,male,48000,American English,VoxForge,laptop built,118.21083184130634,7.494910435699173
2897,./audio_data/voxforge/anonymous-20120430-nio/wav/a0209.wav,male,48000,American English,VoxForge,usb headset mic,101.74899155816057,11.219982513818534
2898,./audio_data/voxforge/dancor-20101004-ojj/wav/a0441.wav,male,48000,American English,VoxForge,studio mic,119.30148697171033,13.336320886769066
2899,./audio_data/voxforge/alec-20090912-aws/wav/b0431.wav,male,48000,American English,VoxForge,headset mic,109.19925320002403,29.27484437708346
2900,./audio_data/voxforge/anonymous-20091020-cit/wav/b0393.wav,male,48000,Canadian English,VoxForge,headset mic,121.68624266368855,16.161267252613097
2901,./audio_data/voxforge/snblitz-20130127-wtt/wav/a0459.wav,male,48000,American English,VoxForge,usb headset mic,114.34625492445969,51.923566625252576
2902,./audio_data/voxforge/FrozenFire-20080827-bnh/wav/a0398.wav,male,48000,Canadian English,VoxForge,headset mic,89.43645571266893,8.281827347661997
2903,./audio_data/voxforge/tsmock-20120701-qts/wav/a0160.wav,male,48000,American English,VoxForge,headset mic,105.13444752618918,11.011783941152094
2904,./audio_data/voxforge/anonymous-20120707-leq/wav/a0231.wav,male,48000,American English,VoxForge,laptop built,94.45195847184166,10.417019479892355
2905,./audio_data/voxforge/anonymous-20071115-skx/wav/b0105.wav,male,48000,Canadian English,VoxForge,,115.6614231239409,12.68790459782735
2906,./audio_data/voxforge/mgmiller-20080319-ows/wav/b0162.wav,male,48000,American English,VoxForge,desktop boom mic,103.55686274105622,21.733771033022023
2907,./audio_data/voxforge/BobHallstrom-20150105-tmy/wav/b0413.wav,male,48000,American English,VoxForge,usb headset mic,116.39524806995503,9.464070094901132
2908,./audio_data/voxforge/anonymous-20080520-qgl/wav/a0532.wav,male,48000,American English,VoxForge,headset mic,106.43171545403028,11.824291337885965
2909,./audio_data/voxforge/anonymous-20141215-bme/wav/b0019.wav,male,48000,American English,VoxForge,laptop built,135.59953975140223,46.789060367479664
2910,./audio_data/voxforge/camdixon-20141207-kww/wav/a0079.wav,male,48000,American English,VoxForge,headset mic,154.27965864350878,16.339563820803082
2911,./audio_data/voxforge/bugsysservant-20091104-kan/wav/a0353.wav,male,48000,American English,VoxForge,headset mic,106.26276248831095,12.361811989912644
2912,./audio_data/voxforge/camdixon-20130819-uex/wav/b0246.wav,male,48000,American English,VoxForge,laptop built,163.93651889921222,32.19704799043227
2913,./audio_data/voxforge/anonymous-20120602-lbi/wav/b0382.wav,male,48000,American English,VoxForge,desktop boom mic,102.02709083681276,23.100213526901864
2914,./audio_data/voxforge/laserbeams-20081202-yih/wav/b0214.wav,male,48000,American English,VoxForge,headset mic,119.27647789661027,27.080644555585796
2915,./audio_data/voxforge/anonymous-20121112-qad/wav/b0501.wav,male,48000,American English,VoxForge,headset mic,120.21841046544583,29.062351443690112
2916,./audio_data/voxforge/alec-20090912-otq/wav/a0275.wav,male,48000,American English,VoxForge,headset mic,108.61065246176423,13.987043799271882
2917,./audio_data/voxforge/anonymous-20170717-qzp/wav/en-0199.wav,male,48000,American English,VoxForge,headset mic,120.93291416799323,16.830295228290215
2918,./audio_data/voxforge/resetPhoenix-20130921-bdj/wav/a0330.wav,male,48000,American English,VoxForge,usb desktop boom mic,139.75914304663746,25.649677410529932
2919,./audio_data/voxforge/anonymous-20120607-ylp/wav/a0059.wav,male,48000,American English,VoxForge,headset mic,102.82540032278375,14.877027404563039
2920,./audio_data/voxforge/Jared-20160529-dzj/wav/e0027.wav,male,48000,American English,VoxForge,usb headset mic,107.69507460042891,14.981058088820498
2921,./audio_data/voxforge/anonymous-20100331-sqi/wav/rp-26.wav,male,48000,American English,VoxForge,usb headset mic,104.57410001867353,15.825837030144362
2922,./audio_data/voxforge/indymaynard-20090723-rig/wav/a0227.wav,male,48000,American English,VoxForge,laptop built,106.64664476355821,11.210541781119076
2923,./audio_data/voxforge/anonymous-20111031-mgt/wav/a0373.wav,male,48000,American English,VoxForge,laptop built,104.59119643036568,11.656634766238161
2924,./audio_data/voxforge/frankthetank-20141029-xth/wav/a0319.wav,male,48000,American English,VoxForge,headset mic,121.50767910191672,27.026572086127825
2925,./audio_data/voxforge/unbridledrage-20090106-meb/wav/a0003.wav,male,48000,American English,VoxForge,headset mic,126.33084910022521,20.039020229502913
2926,./audio_data/voxforge/richard-20090818-sgv/wav/rp-28.wav,male,48000,American English,VoxForge,usb headset mic,102.95442609171346,12.247701963133599
2927,./audio_data/voxforge/sponsellerfd-20100909-afe/wav/a0533.wav,male,48000,American English,VoxForge,headset mic,113.13096329985594,13.99773907069888
2928,./audio_data/voxforge/Ertain-20140808-qeo/wav/b0220.wav,male,48000,American English,VoxForge,headset mic,121.58678490155823,18.980372994724778
2929,./audio_data/voxforge/Krellis-20090608-fyo/wav/b0389.wav,male,48000,American English,VoxForge,usb headset mic,138.71001206236988,26.370202535438832
2930,./audio_data/voxforge/camdixon-20141207-piy/wav/a0163.wav,male,48000,American English,VoxForge,headset mic,133.76557371668494,19.270146185273052
2931,./audio_data/voxforge/Edman274-20090103-fmy/wav/b0512.wav,male,48000,American English,VoxForge,headset mic,139.458674156349,39.21619703378848
2932,./audio_data/voxforge/anonymous-20090509-jss/wav/b0256.wav,male,48000,American English,VoxForge,laptop built,124.75680240705958,19.480215941740482
2933,./audio_data/voxforge/lillorme-20140426-fmq/wav/a0254.wav,male,48000,American English,VoxForge,desktop boom mic,156.20710627581283,31.471189661476355
2934,./audio_data/voxforge/1snoke-20120412-hge/wav/a0405.wav,male,48000,American English,VoxForge,headset mic,113.85524821811866,21.19475836763421
2935,./audio_data/voxforge/anonymous-20090913-ywf/wav/a0528.wav,male,48000,Canadian English,VoxForge,laptop built,117.11534517566025,15.471145188638454
2936,./audio_data/voxforge/alec-20090912-hhr/wav/a0036.wav,male,48000,American English,VoxForge,headset mic,104.19383993098756,13.524081128717182
2937,./audio_data/voxforge/camdixon-20130828-crl/wav/a0296.wav,male,48000,American English,VoxForge,laptop built,180.116463861808,50.87644317922409
2938,./audio_data/voxforge/kmitch-20100603-qtr/wav/a0493.wav,male,48000,American English,VoxForge,headset mic,143.98922983215786,15.924527672028699
2939,./audio_data/voxforge/anonymous-20110916-slf/wav/a0209.wav,male,48000,American English,VoxForge,headset mic,118.10708558827922,22.570067322754042
2940,./audio_data/voxforge/vorcollion-20091013-stb/wav/a0166.wav,male,48000,American English,VoxForge,desktop boom mic,123.44380518185213,32.80874263322153
2941,./audio_data/voxforge/EricHedekar-20140503-pkq/wav/a0476.wav,male,48000,Canadian English,VoxForge,studio mic,99.10991007907626,25.102223987077156
2942,./audio_data/voxforge/anonymous-20110316-hjh/wav/b0327.wav,male,48000,American English,VoxForge,laptop built,133.99728222136142,37.66721639143241
2943,./audio_data/voxforge/anonymous-20081111-rjw/wav/ar-17.wav,male,48000,American English,VoxForge,headset mic,98.64980748475598,18.328964148463985
2944,./audio_data/voxforge/anonymous-20081129-tmz/wav/a0191.wav,male,48000,Canadian English,VoxForge,usb headset mic,127.9107209893806,20.360720654051274
2945,./audio_data/voxforge/anonymous-20121018-clm/wav/b0243.wav,male,48000,American English,VoxForge,laptop built,102.34142869028152,10.78251646207995
2946,./audio_data/voxforge/anonymous-20110502-hqq/wav/a0072.wav,male,48000,American English,VoxForge,headset mic,105.07884783122923,10.499315551670788
2947,./audio_data/voxforge/necrose99-20080308-wvg/wav/a0387.wav,male,48000,American English,VoxForge,laptop built,124.89800679511222,27.675581632220187
2948,./audio_data/voxforge/chris-20090701-scf/wav/a0087.wav,male,48000,American English,VoxForge,laptop built,113.79206100052474,29.24131704250094
2949,./audio_data/voxforge/anonymous-20180706-igs/wav/en-0362.wav,male,48000,American English,VoxForge,headset mic,118.69132139345584,18.756855416393126
2950,./audio_data/voxforge/mcmurray02-20090312-gdv/wav/a0296.wav,male,48000,American English,VoxForge,laptop built,161.705821943166,55.86746669387084
2951,./audio_data/voxforge/camdixon-20141207-ipl/wav/a0418.wav,male,48000,American English,VoxForge,headset mic,128.17872286589264,7.911808145141707
2952,./audio_data/voxforge/J0hnny_b14z3-20111219-rjo/wav/b0355.wav,male,48000,American English,VoxForge,laptop built,126.04614660196467,12.883779378533442
2953,./audio_data/voxforge/snblitz-20130127-rnr/wav/a0488.wav,male,48000,American English,VoxForge,usb headset mic,106.47860944380379,6.422979627422414
2954,./audio_data/voxforge/topherfangio-20080604-imo/wav/a0056.wav,male,48000,American English,VoxForge,usb headset mic,131.26225111376527,24.728795397683832
2955,./audio_data/voxforge/scotsabe-20120910-pwc/wav/a0592.wav,male,48000,American English,VoxForge,headset mic,133.60446601887523,23.368276779916833
2956,./audio_data/voxforge/Ryan-20100724-frt/wav/b0306.wav,male,48000,American English,VoxForge,headset mic,,
2957,./audio_data/voxforge/azmisov-20140428-ovn/wav/a0434.wav,male,48000,American English,VoxForge,laptop built,103.39363927652269,10.970600898261957
2958,./audio_data/voxforge/rortiz-20121214-pip/wav/a0223.wav,male,48000,American English,VoxForge,usb headset mic,136.82330814064454,16.08974406680383
2959,./audio_data/voxforge/kgr-20100820-gax/wav/b0256.wav,male,48000,American English,VoxForge,laptop built,122.91111826179747,13.23206693051737
2960,./audio_data/voxforge/rortiz-20151013-lpi/wav/rp-14.wav,male,48000,American English,VoxForge,usb headset mic,133.54570558962774,16.885185713365384
2961,./audio_data/voxforge/anonymous-20130130-lqe/wav/b0185.wav,male,48000,Canadian English,VoxForge,headset mic,106.13332082182191,11.302309512404948
2962,./audio_data/voxforge/class06408-20121210-xpn/wav/b0526.wav,male,48000,American English,VoxForge,laptop built,129.23079387853667,16.257566293629804
2963,./audio_data/voxforge/anonymous-20120508-chd/wav/b0191.wav,male,48000,American English,VoxForge,laptop built,119.71056712302617,25.681868343148953
2964,./audio_data/voxforge/Kyton-20081201-bay/wav/b0506.wav,male,48000,Canadian English,VoxForge,desktop boom mic,88.8724267021692,8.704488539632658
2965,./audio_data/voxforge/EricHedekar-20140503-lev/wav/b0337.wav,male,48000,Canadian English,VoxForge,studio mic,96.43757617507768,14.254280083240715
2966,./audio_data/voxforge/anonymous-20080520-ami/wav/a0523.wav,male,48000,American English,VoxForge,laptop built,135.32538014544812,14.899169282639075
2967,./audio_data/voxforge/galalleni-20090316-djq/wav/a0312.wav,male,48000,American English,VoxForge,headset mic,106.16772190861957,12.444408846187446
2968,./audio_data/voxforge/fenn-20100606-yeu/wav/a0117.wav,male,48000,American English,VoxForge,headset mic,100.24662364835804,9.560571423645046
2969,./audio_data/voxforge/anonymous-20150603-wnu/wav/a0227.wav,male,48000,American English,VoxForge,headset mic,102.6814074844587,13.361564456399515
2970,./audio_data/voxforge/bhart-20100106-jot/wav/a0160.wav,male,48000,American English,VoxForge,usb headset mic,116.57970995307437,11.794611207593194
2971,./audio_data/voxforge/camdixon-20141207-odo/wav/a0295.wav,male,48000,American English,VoxForge,headset mic,150.79260259128716,36.05788580108011
2972,./audio_data/voxforge/camdixon-20141207-bbv/wav/rp-27.wav,male,48000,American English,VoxForge,headset mic,162.48993372790093,21.81257077164402
2973,./audio_data/voxforge/dvg-20130110-xfs/wav/b0050.wav,male,48000,American English,VoxForge,laptop built,124.65183921130593,9.703480992887625
2974,./audio_data/voxforge/tsmock-20120728-ryi/wav/a0223.wav,male,48000,American English,VoxForge,headset mic,140.0148943752297,40.65810554111016
2975,./audio_data/voxforge/frankthetank-20141029-atc/wav/a0317.wav,male,48000,American English,VoxForge,headset mic,111.8498771189403,14.288480483557976
2976,./audio_data/voxforge/Joseph-20120404-kit/wav/a0301.wav,male,48000,Canadian English,VoxForge,laptop built,105.4772596220315,21.226540718623845
2977,./audio_data/voxforge/letsdothis-20080428-tfe/wav/ar-23.wav,male,48000,American English,VoxForge,headset mic,140.3524452945706,27.00042056721568
2978,./audio_data/voxforge/mgmiller-20080319-srh/wav/a0071.wav,male,48000,American English,VoxForge,desktop boom mic,117.39162754762235,34.25862791316246
2979,./audio_data/voxforge/anonymous-20111008-yun/wav/b0237.wav,male,48000,American English,VoxForge,laptop built,109.70441048533878,12.868620308970875
2980,./audio_data/voxforge/camdixon-20130819-xdf/wav/b0201.wav,male,48000,American English,VoxForge,laptop built,147.9599965110193,14.606678695791015
2981,./audio_data/voxforge/1028-20100710-hne/wav/ar-02.wav,male,48000,American English,VoxForge,headset mic,107.29653775540112,17.8451495040875
2982,./audio_data/voxforge/mgmiller-20080319-hvm/wav/b0339.wav,male,48000,American English,VoxForge,desktop boom mic,137.7491965890332,27.050738896125154
2983,./audio_data/voxforge/Dcoetzee-20110429-bzi/wav/a0508.wav,male,48000,American English,VoxForge,headset mic,132.79623418895227,20.331426224779825
2984,./audio_data/voxforge/anonymous-20120302-psz/wav/a0075.wav,male,48000,American English,VoxForge,headset mic,113.92646833270186,24.265350524210458
2985,./audio_data/voxforge/anonymous-20120326-gqx/wav/a0078.wav,male,48000,American English,VoxForge,laptop built,120.49065241162133,22.536803782166775
2986,./audio_data/voxforge/src105-20090728-yal/wav/b0025.wav,male,48000,American English,VoxForge,laptop built,155.94264881563066,25.296005136122602
2987,./audio_data/voxforge/JVUnderground-20100821-qxi/wav/ar-07.wav,male,48000,American English,VoxForge,laptop built,114.71861317754409,14.325307938647425
2988,./audio_data/voxforge/tsmock-20120703-pgs/wav/a0265.wav,male,48000,American English,VoxForge,headset mic,128.1407264938613,19.237703597234002
2989,./audio_data/voxforge/rortiz-20151013-ebm/wav/a0410.wav,male,48000,American English,VoxForge,usb headset mic,160.11229956660466,34.78341738374663
2990,./audio_data/voxforge/jtmiles-20090618-uad/wav/b0312.wav,male,48000,American English,VoxForge,headset mic,110.42517575915078,28.18931523918181
2991,./audio_data/voxforge/anonymous-20140506-ime/wav/a0020.wav,male,48000,American English,VoxForge,headset mic,108.8175928273303,9.093573779916133
2992,./audio_data/voxforge/anonymous-20150102-ekb/wav/b0110.wav,male,48000,American English,VoxForge,laptop built,121.24365099646776,32.73086108670293
2993,./audio_data/voxforge/anonymous-20110328-fwc/wav/b0180.wav,male,48000,American English,VoxForge,headset mic,215.21482507487252,83.07054439014402
2994,./audio_data/voxforge/anonymous-20111104-kry/wav/a0466.wav,male,48000,American English,VoxForge,usb headset mic,109.12338147820901,11.295301298079915
2995,./audio_data/voxforge/JRB-20080602-keb/wav/a0464.wav,male,48000,American English,VoxForge,desktop boom mic,114.11039311221718,20.634795817434785
2996,./audio_data/voxforge/dremp-20080116-zsb/wav/b0390.wav,male,48000,American English,VoxForge,laptop built,107.53915293612636,15.976544473801882
2997,./audio_data/voxforge/camdixon-20141207-aui/wav/b0232.wav,male,48000,American English,VoxForge,headset mic,141.95195744987083,5.834872112505921
2998,./audio_data/voxforge/Ertain-20170123-fik/wav/e0102.wav,male,48000,American English,VoxForge,usb headset mic,146.3597879812922,36.4870639214383
2999,./audio_data/voxforge/alig-20091130-msk/wav/a0255.wav,male,48000,Canadian English,VoxForge,laptop built,133.12968460683848,10.778569162836916
3000,./audio_data/voxforge/anonymous-20091204-fqu/wav/b0011.wav,male,48000,American English,VoxForge,laptop built,125.15535365661783,27.71495132203144
3001,./audio_data/voxforge/anonymous-20131120-mgm/wav/b0197.wav,male,48000,American English,VoxForge,laptop built,108.39449819860134,7.775120188810002
3002,./audio_data/voxforge/anonymous-20121010-cxw/wav/a0217.wav,male,48000,American English,VoxForge,usb desktop boom mic,142.21123801958174,19.46412857185184
3003,./audio_data/voxforge/anonymous-20091019-hpu/wav/b0419.wav,male,48000,Canadian English,VoxForge,headset mic,109.00123326941922,13.23536146645277
3004,./audio_data/voxforge/anonymous-20100811-lks/wav/b0450.wav,male,48000,Canadian English,VoxForge,usb headset mic,135.99781027889156,29.370802154498634
3005,./audio_data/voxforge/soulphox-20100120-tco/wav/b0514.wav,male,48000,American English,VoxForge,headset mic,122.18613781676237,27.756506768501026
3006,./audio_data/voxforge/anonymous-20100204-oyj/wav/a0121.wav,male,48000,American English,VoxForge,headset mic,139.61875657823293,18.120894204742832
3007,./audio_data/voxforge/bugsysservant-20091104-jed/wav/ar-10.wav,male,48000,American English,VoxForge,headset mic,103.65057920786003,13.405887197550568
3008,./audio_data/voxforge/anonymous-20140107-frd/wav/a0205.wav,male,48000,American English,VoxForge,usb headset mic,118.42595396016736,47.237791039051245
3009,./audio_data/voxforge/camdixon-20130819-yuv/wav/a0570.wav,male,48000,American English,VoxForge,laptop built,157.9156851221308,12.886442410993505
3010,./audio_data/voxforge/chrisspen-20120505-baa/wav/b0427.wav,male,48000,American English,VoxForge,laptop built,112.55123948098105,8.914594127438757
3011,./audio_data/voxforge/anonymous-20100820-ixc/wav/a0029.wav,male,48000,American English,VoxForge,usb headset mic,122.04996682859338,15.956153674707304
3012,./audio_data/voxforge/Jeremy-20100627-fbz/wav/a0209.wav,male,48000,Canadian English,VoxForge,headset mic,123.82713628592988,13.239091489512312
3013,./audio_data/voxforge/lillorme-20140426-fmq/wav/a0255.wav,male,48000,American English,VoxForge,desktop boom mic,154.0357656915385,33.20484105372376
3014,./audio_data/voxforge/anonymous-20090823-suf/wav/b0208.wav,male,48000,American English,VoxForge,usb headset mic,136.06923570093474,6.320801827611763
3015,./audio_data/voxforge/chrisspen-20120505-zgz/wav/a0375.wav,male,48000,American English,VoxForge,laptop built,110.96979950923432,8.65597530664056
3016,./audio_data/voxforge/camdixon-20130910-jqj/wav/a0201.wav,male,48000,American English,VoxForge,laptop built,155.50604545362748,16.741909287794346
3017,./audio_data/voxforge/anonymous-20100203-snu/wav/b0040.wav,male,48000,American English,VoxForge,headset mic,122.67707160535448,17.467355413060744
3018,./audio_data/voxforge/anonymous-20091025-sap/wav/b0048.wav,male,48000,American English,VoxForge,laptop built,178.07025626613608,89.55912787642922
3019,./audio_data/voxforge/anonymous-20091105-jvb/wav/a0556.wav,male,48000,American English,VoxForge,usb headset mic,132.69035939387382,13.609401123253475
3020,./audio_data/voxforge/anonymous-20100223-yeb/wav/rp-07.wav,male,48000,American English,VoxForge,headset mic,97.46003980766628,10.61495403669579
3021,./audio_data/voxforge/zlp-20100110-lbe/wav/b0511.wav,male,48000,American English,VoxForge,studio mic,91.2969331823168,7.553297967280874
3022,./audio_data/voxforge/anonymous-20111114-tzv/wav/b0512.wav,male,48000,American English,VoxForge,laptop built,102.00356242449361,20.924196826948048
3023,./audio_data/voxforge/james_h-20100808-pqz/wav/a0530.wav,male,48000,Canadian English,VoxForge,headset mic,120.81193423377928,10.453204789328332
3024,./audio_data/voxforge/bhart-20100108-yqc/wav/b0320.wav,male,48000,American English,VoxForge,usb headset mic,112.35295997064308,11.290483122101906
3025,./audio_data/voxforge/mgmiller-20080319-irt/wav/ar-08.wav,male,48000,American English,VoxForge,desktop boom mic,106.13740625912885,18.853329059375373
3026,./audio_data/voxforge/fatmav-20090703-jku/wav/b0294.wav,male,48000,American English,VoxForge,headset mic,153.09270209941295,12.571668655175774
