,filename,gender,sampling_rate,dialect,source,mic_type,pitch,intonation,f1_diff,f2_diff,duration
2020,./audio_data/voxforge/glenn-20080119-wpe/wav/b0443.wav,male,48000,American English,VoxForge,headset mic,106.27187496274836,22.489220906308983,-131.4227294921875,228.5755615234375,2.375
2021,./audio_data/voxforge/camdixon-20141207-dom/wav/b0278.wav,male,48000,American English,VoxForge,headset mic,141.86794471373497,17.502873630896005,110.9955596923828,-143.68511962890625,4.375
2022,./audio_data/voxforge/bread555-20100821-vqd/wav/b0385.wav,male,48000,American English,VoxForge,usb headset mic,112.48473621658364,13.40594772370714,91.3246826171875,-5.652685546875,5.75
2023,./audio_data/voxforge/LAVEENAZ-20100516-fjt/wav/b0390.wav,male,48000,American English,VoxForge,headset mic,130.19449474794865,49.33010431478672,-91.58722305297852,36.63735961914063,5.632
2024,./audio_data/voxforge/BlindPilot-20100610-ulk/wav/a0031.wav,male,48000,American English,VoxForge,headset mic,116.31245756616222,93.9317094418779,-26.05582427978516,-232.43917846679688,4.75
2025,./audio_data/voxforge/anonymous-20150411-cwb/wav/a0371.wav,male,48000,Canadian English,VoxForge,headset mic,113.14445411505368,71.98815287505222,-31.26531982421875,140.47173200334822,7.5
2026,./audio_data/voxforge/Dcoetzee-20110429-cxm/wav/a0193.wav,male,48000,American English,VoxForge,headset mic,200.27275368870892,152.23431672399806,-148.7693862915039,-87.54606628417969,3.125
2027,./audio_data/voxforge/observing-20080807-gld/wav/rb-34.wav,male,48000,American English,VoxForge,headset mic,129.96460450958926,84.03552780016335,-109.75359191894532,-107.059375,3.875
2028,./audio_data/voxforge/rustushki-20080901-sos/wav/a0162.wav,male,48000,American English,VoxForge,headset mic,173.2678772196018,157.67591117754233,-73.10516866048177,-160.7267049153646,2.6453333333333333
2029,./audio_data/voxforge/anonymous-20091029-hzj/wav/a0404.wav,male,48000,Canadian English,VoxForge,headset mic,131.82656818105934,53.807256353741366,-143.71857070922852,-206.7725067138672,7.850666666666666
2030,./audio_data/voxforge/chrisspen-20120505-inl/wav/b0179.wav,male,48000,American English,VoxForge,laptop built,148.6796581166182,102.3609533689875,-92.3692855834961,-587.0187683105469,5.078125
2031,./audio_data/voxforge/Bahoke-20130721-sjx/wav/a0154.wav,male,48000,American English,VoxForge,headset mic,145.2246518412911,115.60379722867394,-38.48538589477539,-115.55181884765624,4.125
2032,./audio_data/voxforge/rortiz-20100209-hzh/wav/b0242.wav,male,48000,American English,VoxForge,usb headset mic,136.87136813213067,90.33931998474776,-89.76006571451823,-262.47816975911456,6.625
2033,./audio_data/voxforge/rortiz-20100209-ioj/wav/b0358.wav,male,48000,American English,VoxForge,usb headset mic,133.74759595078444,31.50052960387396,-48.81275523792613,-215.77274946732956,6.25
2034,./audio_data/voxforge/bendauphinee-20100423-rlg/wav/a0526.wav,male,48000,Canadian English,VoxForge,headset mic,160.24752637395514,144.08720139546577,-47.729071044921874,12.0884765625,3.375
2035,./audio_data/voxforge/anonymous-20120119-xpz/wav/a0481.wav,male,48000,American English,VoxForge,laptop built,92.07486860697726,11.28388599261851,-64.8185555594308,-103.04593331473214,7.5
2036,./audio_data/voxforge/Georgio-20100123-efd/wav/a0324.wav,male,48000,American English,VoxForge,headset mic,163.41492354642378,155.86084361303847,46.13201904296875,29.459391276041668,5.375
2037,./audio_data/voxforge/mcmurray02-20090312-joh/wav/b0297.wav,male,48000,American English,VoxForge,laptop built,141.53756764997726,101.69849217682442,-40.63983590262277,-10.3447265625,4.75
2038,./audio_data/voxforge/tsmock-20130720-pgq/wav/a0532.wav,male,48000,American English,VoxForge,laptop built,128.1470910391662,44.9225647186986,-167.85800170898438,126.95033264160156,5.75
2039,./audio_data/voxforge/Krellis-20090609-ave/wav/a0264.wav,male,48000,American English,VoxForge,usb headset mic,145.91539615323668,51.08555722775319,-42.962823486328126,-41.53955078125,4.25
2040,./audio_data/voxforge/tsmock-20120806-aro/wav/a0296.wav,male,48000,American English,VoxForge,laptop built,97.13855568719303,24.27996265480632,-4.753980364118304,-200.1764787946429,4.625
2041,./audio_data/voxforge/fate-20090311-osp/wav/b0283.wav,male,48000,American English,VoxForge,headset mic,120.26005614215708,8.29405367577713,2.96923828125,-269.9575500488281,2.375
2042,./audio_data/voxforge/soulphox-20100126-sdv/wav/b0049.wav,male,48000,American English,VoxForge,headset mic,112.4340401253866,23.19119587353232,-106.7103632146662,-208.1048916903409,5.875
2043,./audio_data/voxforge/rwtobey-20081023-ecg/wav/b0483.wav,male,48000,American English,VoxForge,headset mic,135.67986906621852,38.46810826027757,-58.030138651529946,26.03353881835937,5.875
2044,./audio_data/voxforge/anonymous-20111219-uli/wav/b0509.wav,male,48000,American English,VoxForge,laptop built,133.6140195580133,17.95244485048818,62.11382446289063,-124.7966064453125,4.875
2045,./audio_data/voxforge/anonymous-20110927-cqd/wav/a0317.wav,male,48000,American English,VoxForge,studio mic,119.55769079237626,11.513638057616555,-212.8145548502604,41.0185546875,4.125
2046,./audio_data/voxforge/rortiz-20151013-utc/wav/a0242.wav,male,48000,American English,VoxForge,usb headset mic,160.95896754780478,107.44316807430368,-258.2886962890625,467.02392578125,4.75
2047,./audio_data/voxforge/tsmock-20120719-nfc/wav/b0485.wav,male,48000,American English,VoxForge,headset mic,132.3331426725871,113.7367663492191,-14.001365661621094,-194.84817504882807,5.5
2048,./audio_data/voxforge/rwtobey-20081023-dmo/wav/a0399.wav,male,48000,American English,VoxForge,headset mic,162.52741899532836,98.8150401321505,-16.346601698133682,-105.60591634114584,4.75
2049,./audio_data/voxforge/anonymous-20120121-qjw/wav/a0512.wav,male,48000,American English,VoxForge,headset mic,130.5463590148363,19.42319167698011,-64.27788367638222,-224.86057692307693,4.875
2050,./audio_data/voxforge/anonymous-20090805-eal/wav/a0486.wav,male,48000,American English,VoxForge,headset mic,123.265506223261,69.00431685898313,-57.99905014038086,-167.6764678955078,2.75
2051,./audio_data/voxforge/anonymous-20110107-bbn/wav/a0222.wav,male,48000,American English,VoxForge,studio mic,96.81606478335266,56.4908559791342,-138.31122262137276,-123.28053501674108,4.125
2052,./audio_data/voxforge/FrozenFire-20080827-mkg/wav/a0169.wav,male,48000,Canadian English,VoxForge,headset mic,98.34338256400322,7.605818349455568,157.6952362060547,16.401397705078125,4.5
2053,./audio_data/voxforge/LAVEENAZ-20100516-yxi/wav/b0013.wav,male,48000,American English,VoxForge,headset mic,130.53493220452853,32.97704564915976,-90.62340545654295,-148.65789794921875,5.717333333333333
2054,./audio_data/voxforge/anonymous-20120512-fya/wav/a0436.wav,male,48000,American English,VoxForge,laptop built,137.6074461757533,72.70703070834219,-48.941009521484375,-230.703564453125,5.875
2055,./audio_data/voxforge/jlam-20120414-ujq/wav/b0245.wav,male,48000,Canadian English,VoxForge,headset mic,140.0631763989799,22.867669198272974,-21.57093811035156,-407.5365905761719,7.25
2056,./audio_data/voxforge/deedubs-20160104-rhx/wav/b0439.wav,male,48000,Canadian English,VoxForge,laptop built,115.58982509550486,20.562050272836075,-218.10791206359863,-123.26893615722656,6.125
2057,./audio_data/voxforge/anonymous-20120607-ylp/wav/a0061.wav,male,48000,American English,VoxForge,headset mic,95.88409708496368,12.45861251880418,84.64270697699652,-403.640625,5.5
2058,./audio_data/voxforge/chrisspen-20120505-eam/wav/a0325.wav,male,48000,American English,VoxForge,laptop built,119.88719217767937,9.353950406421912,-54.477071126302086,-408.1149088541667,6.640625
2059,./audio_data/voxforge/southernman-20091030-iwt/wav/a0593.wav,male,48000,American English,VoxForge,laptop built,203.11272368741336,192.8679568501956,-53.53492228190104,-135.97823079427084,5.875
2060,./audio_data/voxforge/Ertain-20101126-abx/wav/b0259.wav,male,48000,American English,VoxForge,laptop built,266.50006120501826,180.74972677224963,-98.24942016601562,-375.773193359375,5.546666666666667
2061,./audio_data/voxforge/anonymous-20130906-ocl/wav/rp-28.wav,male,48000,American English,VoxForge,usb headset mic,104.44715545801056,31.80334510420171,-138.78176879882812,-176.0579345703125,5.875
2063,./audio_data/voxforge/closet-20080526-fex/wav/b0505.wav,male,48000,American English,VoxForge,headset mic,102.57792468187768,11.629941679744883,-16.072003173828126,-224.5334228515625,4.352
2064,./audio_data/voxforge/Scott-20080610-zlt/wav/a0197.wav,male,48000,Canadian English,VoxForge,headset mic,174.40786221619425,122.8235694431082,-81.47420501708984,-192.2576700846354,7.0
2065,./audio_data/voxforge/anonymous-20100821-krt/wav/b0020.wav,male,48000,American English,VoxForge,laptop built,147.53064462434284,75.98606738226897,-40.84169769287109,-239.5335998535156,6.125
2066,./audio_data/voxforge/rifter-20080127-rsq/wav/a0592.wav,male,48000,American English,VoxForge,headset mic,144.91529657569265,114.49876862650204,-80.80067443847656,96.92667643229169,3.2426666666666666
2067,./audio_data/voxforge/tsmock-20121014-uyq/wav/b0088.wav,male,48000,American English,VoxForge,laptop built,137.92191956595954,86.94796459271758,68.15506744384766,-179.51263427734375,4.0
2068,./audio_data/voxforge/sfasd-20130314-vvr/wav/a0522.wav,male,48000,American English,VoxForge,headset mic,124.92202306116636,70.30091802645988,-45.95537220348012,-20.10015869140625,6.125
2069,./audio_data/voxforge/anonymous-20110210-rjz/wav/rp-06.wav,male,48000,American English,VoxForge,laptop built,126.0140910811635,25.27603874138179,-6.664388020833333,-0.6324327256944444,6.25
2070,./audio_data/voxforge/Dcoetzee-20110429-qvd/wav/b0283.wav,male,48000,American English,VoxForge,headset mic,127.91793108770132,17.038817669329536,-62.62195587158203,-342.9535827636719,3.5
2071,./audio_data/voxforge/anonymous-20110411-reh/wav/b0190.wav,male,48000,Canadian English,VoxForge,usb headset mic,109.02190127087552,75.90796222327629,-43.17850579155816,-220.0415513780382,7.875
2072,./audio_data/voxforge/camdixon-20141207-fuk/wav/b0383.wav,male,48000,American English,VoxForge,headset mic,132.45456331243108,24.43306860215769,77.03467407226563,-123.356689453125,3.875
2073,./audio_data/voxforge/teeks99-20090406-ztj/wav/b0139.wav,male,48000,American English,VoxForge,usb desktop boom mic,206.32060280930088,130.0904379434807,-89.55440673828124,-64.27607421875,3.0
2074,./audio_data/voxforge/anonymous-20160131-lni/wav/b0209.wav,male,48000,American English,VoxForge,laptop built,139.09524885062865,118.12417238126888,-43.86147816975912,-234.07313028971356,7.375
2075,./audio_data/voxforge/anonymous-20090528-gzi/wav/a0407.wav,male,48000,American English,VoxForge,headset mic,128.51447669941663,84.97064584058961,-99.26981847426472,-187.75384162454043,6.625
2076,./audio_data/voxforge/Bahoke-20130721-jpg/wav/b0086.wav,male,48000,American English,VoxForge,headset mic,192.9940512395613,161.74633502317553,-94.68587239583331,-297.8599039713542,3.0
2077,./audio_data/voxforge/bugsysservant-20091103-uhs/wav/b0112.wav,male,48000,American English,VoxForge,headset mic,114.20190966251673,58.40095014801055,-116.8120361328125,-43.9707763671875,4.375
2078,./audio_data/voxforge/Ertain-20100728-jxz/wav/b0450.wav,male,48000,American English,VoxForge,laptop built,135.2049719357727,45.736770579267,-84.1021965874566,-149.42481825086804,5.6198125
2079,./audio_data/voxforge/soulphox-20100120-pyl/wav/b0418.wav,male,48000,American English,VoxForge,headset mic,131.75508293743744,81.39802964707222,-77.13486550071023,-291.3461359197443,6.125
2080,./audio_data/voxforge/anonymous-20121112-qad/wav/b0498.wav,male,48000,American English,VoxForge,headset mic,120.32031915884323,65.19346131658034,-72.37094116210938,-390.06703404017856,7.5
2081,./audio_data/voxforge/topherfangio-20080604-imo/wav/a0062.wav,male,48000,American English,VoxForge,usb headset mic,124.37376298424462,76.19902939180844,-196.72238159179688,-134.49087524414062,2.25
2082,./audio_data/voxforge/LAVEENAZ-20100516-yxi/wav/b0022.wav,male,48000,American English,VoxForge,headset mic,129.1225333330267,17.268940111993906,-141.15983200073242,-74.94342041015625,7.594666666666667
2083,./audio_data/voxforge/dirkk-20081211-efg/wav/b0529.wav,male,48000,American English,VoxForge,headset mic,108.04477872643848,84.294967965173,47.860687255859375,42.88668823242188,3.125
2084,./audio_data/voxforge/anonymous-20121015-bum/wav/b0269.wav,male,48000,American English,VoxForge,headset mic,170.41627915935493,43.81778780340127,57.838968912760414,-102.32956949869792,6.625
2085,./audio_data/voxforge/Tebbra-20090423-ptc/wav/a0536.wav,male,48000,American English,VoxForge,headset mic,160.0697283181488,47.88113004902474,-4.379320417131696,-153.13932582310267,3.0
2086,./audio_data/voxforge/DouglasDecicco-20140117-svz/wav/b0301.wav,male,48000,American English,VoxForge,studio mic,139.27711189821215,51.56793567875141,65.41205705915179,-100.82711356026786,7.75
2087,./audio_data/voxforge/chrisspen-20120505-eam/wav/a0320.wav,male,48000,American English,VoxForge,laptop built,146.3191079324343,105.17296232137387,-46.43323974609375,-476.7504150390625,6.119791666666667
2088,./audio_data/voxforge/rortiz-20100203-oxw/wav/b0297.wav,male,48000,American English,VoxForge,usb headset mic,127.63966164222508,42.17507265064577,22.19100952148437,-102.00045776367188,5.875
2089,./audio_data/voxforge/anonymous-20100302-hje/wav/b0174.wav,male,48000,American English,VoxForge,headset mic,132.80933648968232,60.96916248729615,-68.99420674641927,-267.4728597005208,5.625
2090,./audio_data/voxforge/anonymous-20111104-kry/wav/a0461.wav,male,48000,American English,VoxForge,usb headset mic,113.50294984474829,47.11944608574561,-162.0117405482701,-259.9568394252232,5.5
2091,./audio_data/voxforge/anonymous-20080623-suj/wav/b0091.wav,male,48000,American English,VoxForge,laptop built,110.13610944666188,24.393120988313605,40.99745008680556,-103.94684516059029,3.4974583333333333
2092,./audio_data/voxforge/anonymous-20111031-mgt/wav/a0370.wav,male,48000,American English,VoxForge,laptop built,104.87055403751876,19.90132659043873,-51.56531439887153,-136.33810763888889,4.625
2093,./audio_data/voxforge/Nadim-20100515-uum/wav/b0371.wav,male,48000,American English,VoxForge,usb desktop boom mic,97.13730343413444,44.39579379634447,-87.18144226074219,-243.71710815429688,4.608
2094,./audio_data/voxforge/Nerocon-20100319-eed/wav/b0362.wav,male,48000,American English,VoxForge,headset mic,128.1468691634751,98.90340507955447,-129.92049560546874,-131.6774658203125,6.75
2095,./audio_data/voxforge/camdixon-20141207-uno/wav/b0523.wav,male,48000,American English,VoxForge,headset mic,148.69034035794346,20.73230325541774,74.57688395182292,-127.3773193359375,4.375
2096,./audio_data/voxforge/anonymous-20111029-ihf/wav/b0044.wav,male,48000,American English,VoxForge,usb headset mic,120.48952538418575,15.216955554734444,-87.66270446777344,-358.98321533203125,5.125
2097,./audio_data/voxforge/soulphox-20100120-dkm/wav/b0367.wav,male,48000,American English,VoxForge,headset mic,118.75547095271628,41.10434558655145,-51.31068420410156,-183.0146833147321,6.25
2098,./audio_data/voxforge/anonymous-20120926-rbh/wav/a0558.wav,male,48000,American English,VoxForge,headset mic,136.29546205219984,81.10800730197025,-21.163172403971355,27.803324381510414,7.5
2099,./audio_data/voxforge/anonymous-20140124-pkq/wav/b0254.wav,male,48000,Canadian English,VoxForge,laptop built,114.54651960861013,37.21597154109045,-92.1358143199574,-126.6846590909091,7.875
2100,./audio_data/voxforge/anonymous-20090901-vei/wav/a0264.wav,male,48000,American English,VoxForge,laptop built,129.1862448135375,18.50110937156641,-72.54330008370536,54.366524832589285,5.5
2101,./audio_data/voxforge/anonymous-20090314-nzb/wav/b0416.wav,male,48000,American English,VoxForge,laptop built,127.86516965898169,51.563655957142096,-42.30501556396485,-185.86058044433597,4.125
2102,./audio_data/voxforge/anonymous-20140102-opt/wav/b0073.wav,male,48000,American English,VoxForge,laptop built,140.54582393882654,91.80197996563189,-94.84159342447916,-218.3935343424479,6.25
2103,./audio_data/voxforge/Ryan-20100724-jeb/wav/rb-30.wav,male,48000,American English,VoxForge,headset mic,379.3074980052664,220.65449592306325,29.04193115234375,-48.16046142578125,2.75
2104,./audio_data/voxforge/polyscient-20100201-yhf/wav/b0383.wav,male,48000,American English,VoxForge,laptop built,297.3706425893511,227.7325027448308,-31.748193359375,-253.1685302734375,5.125
2105,./audio_data/voxforge/bendauphinee-20100503-zmm/wav/b0517.wav,male,48000,Canadian English,VoxForge,headset mic,133.8501146245845,64.5766805524,-98.88876342773438,143.9720458984375,3.875
2106,./audio_data/voxforge/chrisspen-20120826-kce/wav/a0194.wav,male,48000,American English,VoxForge,laptop built,105.53035560039012,11.52172783249565,-102.35105387369792,-280.4934590657552,4.625
2107,./audio_data/voxforge/zlp-20100110-jwa/wav/ar-12.wav,male,48000,American English,VoxForge,studio mic,103.0768959371814,70.50309133345618,-135.56067403157553,-159.12109375,6.125
2108,./audio_data/voxforge/anonymous-20080810-qdt/wav/a0195.wav,male,48000,American English,VoxForge,usb headset mic,112.94133136487092,68.86442945583951,61.76485443115234,-61.344512939453125,2.75
2109,./audio_data/voxforge/JayCutlersBrother-20080919-bvy/wav/b0382.wav,male,48000,American English,VoxForge,usb headset mic,120.1648701435863,29.926635479935506,-62.86360584605824,-167.85282759232953,5.25
2110,./audio_data/voxforge/Dcoetzee-20110429-top/wav/b0525.wav,male,48000,American English,VoxForge,headset mic,144.60755213201867,71.58523693244742,-6.591403961181641,-77.87791442871094,5.125
2111,./audio_data/voxforge/anonymous-20121127-brr/wav/b0038.wav,male,48000,American English,VoxForge,usb headset mic,139.89784677796573,26.202715716655295,-36.007625579833984,-111.28619384765624,4.375
2112,./audio_data/voxforge/anonymous-20091220-ngq/wav/b0206.wav,male,48000,American English,VoxForge,headset mic,133.42564486407545,112.2522225528332,-64.35139465332031,-231.03704833984372,7.850666666666666
2113,./audio_data/voxforge/camdixon-20141207-qsq/wav/b0358.wav,male,48000,American English,VoxForge,headset mic,157.63713233630102,58.45589821304166,58.37531873914931,-45.3251953125,6.125
2114,./audio_data/voxforge/anonymous-20100624-iix/wav/rp-16.wav,male,48000,American English,VoxForge,laptop built,160.61326652710144,93.25715259597142,-151.3441162109375,-437.6243286132813,5.125
2115,./audio_data/voxforge/Dcoetzee-20110429-tmu/wav/rp-25.wav,male,48000,American English,VoxForge,headset mic,145.77972187238797,76.77271453096861,7.554924011230469,-260.23633829752606,5.75
2116,./audio_data/voxforge/kadoban-20120417-ldw/wav/rb-03.wav,male,48000,American English,VoxForge,headset mic,137.9988466730992,45.176907870420415,-131.41233825683594,-233.27147327769887,5.375
2117,./audio_data/voxforge/deedubs-20160104-say/wav/b0504.wav,male,48000,Canadian English,VoxForge,laptop built,125.10096819977932,47.90664199683823,-63.19446236746652,-43.50062779017857,5.0
2118,./audio_data/voxforge/anonymous-20150102-hhn/wav/a0086.wav,male,48000,American English,VoxForge,studio mic,144.12263871362745,84.1186451648338,-87.19712829589844,-52.404622395833336,5.875
2119,./audio_data/voxforge/ray-20111026-iqm/wav/b0535.wav,male,48000,American English,VoxForge,laptop built,98.95137737444352,12.020468833265026,-96.09401448567708,-216.54007975260416,4.125
2120,./audio_data/voxforge/anonymous-20090201-jtw/wav/b0175.wav,male,48000,American English,VoxForge,headset mic,120.66279365502504,69.37181196501618,78.25701904296875,-521.2237243652344,3.5
2121,./audio_data/voxforge/Jared-20160529-dzj/wav/e0034.wav,male,48000,American English,VoxForge,usb headset mic,107.6819851661065,14.773032183188134,-49.77656465418198,-57.94376148897059,10.125
2122,./audio_data/voxforge/yoyology-20130628-enc/wav/rp-01.wav,male,48000,American English,VoxForge,headset mic,199.5093384755553,188.1885382382048,-77.66397094726562,79.61593627929688,4.625
2123,./audio_data/voxforge/sharrington-20081018-zkw/wav/a0177.wav,male,48000,American English,VoxForge,laptop built,146.03118036777283,101.6149422248432,4.395929509943182,-207.58741344105115,3.375
2124,./audio_data/voxforge/anonymous-20080810-qdt/wav/a0200.wav,male,48000,American English,VoxForge,usb headset mic,148.42626143862245,129.0061437988228,-36.76486206054688,-203.47611490885416,4.375
2125,./audio_data/voxforge/Robert-20130511-znp/wav/b0448.wav,male,48000,American English,VoxForge,laptop built,170.9302492790802,31.67364131228732,48.37430419921875,-353.6923217773437,6.125
2126,./audio_data/voxforge/anonymous-20130701-gef/wav/a0316.wav,male,48000,American English,VoxForge,headset mic,161.33797929934298,162.96134352829287,-48.59767456054688,-45.5562744140625,4.375
2127,./audio_data/voxforge/bhart-20100106-qib/wav/a0015.wav,male,48000,American English,VoxForge,usb headset mic,137.20895120386086,72.11194854919808,-32.93934122721354,-199.2684529622396,4.0
2128,./audio_data/voxforge/anonymous-20081201-kae/wav/a0220.wav,male,48000,American English,VoxForge,laptop built,123.00087981569123,8.732923154833138,-78.5100830078125,-248.408642578125,4.125
2129,./audio_data/voxforge/Shishir-20091211-dom/wav/b0422.wav,male,48000,American English,VoxForge,headset mic,154.51857316198883,120.9238139848392,-93.44658660888672,-126.1669921875,3.875
2130,./audio_data/voxforge/ss-20110319-cup/wav/ar-06.wav,male,48000,American English,VoxForge,laptop built,109.46517275582318,86.87760109230156,12.5264892578125,449.997314453125,5.875
2131,./audio_data/voxforge/anonymous-20110502-hqq/wav/a0068.wav,male,48000,American English,VoxForge,headset mic,121.04851053923367,85.7548538527406,26.29842122395833,-386.7100423177083,5.0
2132,./audio_data/voxforge/anonymous-20071115-acx/wav/a0140.wav,male,48000,Canadian English,VoxForge,,154.61695095756005,109.93462122057474,-53.54205322265625,-354.934912109375,3.25
2133,./audio_data/voxforge/teeks99-20091212-nqq/wav/a0129.wav,male,48000,American English,VoxForge,usb desktop boom mic,138.55730112809675,20.433967040458956,47.92332458496094,-417.1076965332031,4.375
2134,./audio_data/voxforge/snblitz-20130127-ybt/wav/b0086.wav,male,48000,American English,VoxForge,usb headset mic,385.7112464750896,213.33474539527415,-9.695068359375,-219.5948974609375,4.125
2135,./audio_data/voxforge/DanR-20090223-qnv/wav/a0199.wav,male,48000,American English,VoxForge,headset mic,99.1916674346232,7.858804783853851,137.66368611653647,72.85970052083333,4.75
2136,./audio_data/voxforge/Prologue-20100610-fac/wav/a0182.wav,male,48000,American English,VoxForge,laptop built,217.06291797371097,183.1889073464053,-38.77372741699219,-206.45430501302084,3.75
2137,./audio_data/voxforge/PoHandle-20091222-wby/wav/a0072.wav,male,48000,American English,VoxForge,headset mic,103.5541787108687,76.37513711843611,-45.20504760742188,14.16876220703125,3.4133333333333336
2138,./audio_data/voxforge/bloomtom-20080612-stx/wav/b0204.wav,male,48000,American English,VoxForge,headset mic,523.5183365564154,47.709919662884175,-29.024254692925343,54.81837293836806,5.888
2139,./audio_data/voxforge/ajt13a-20140328-xyv/wav/rb-18.wav,male,48000,American English,VoxForge,headset mic,109.31448924357368,58.260425283355744,-12.060533311631945,-167.11257595486111,7.125
2140,./audio_data/voxforge/anonymous-20081027-okq/wav/b0236.wav,male,48000,American English,VoxForge,laptop built,116.70480454760155,23.552539814944776,-45.303030831473215,-33.143484933035715,4.75
2141,./audio_data/voxforge/lance_-20080402-nhk/wav/a0414.wav,male,48000,Canadian English,VoxForge,headset mic,87.63726402683481,4.084078011955023,-112.09030151367188,-332.6796569824219,2.375
2142,./audio_data/voxforge/anonymous-20100709-yip/wav/a0020.wav,male,48000,American English,VoxForge,laptop built,149.21910914631374,104.231758680864,-105.49605814615886,-103.8583272298177,5.0
2144,./audio_data/voxforge/anonymous-20120116-oxe/wav/a0474.wav,male,48000,American English,VoxForge,desktop boom mic,91.4741926746992,10.39705891534507,-178.02729034423828,-324.1494445800781,6.375
2145,./audio_data/voxforge/anonymous-20140108-eyp/wav/b0099.wav,male,48000,American English,VoxForge,headset mic,125.0315600111361,120.34524432046364,-32.90782674153646,74.38551839192708,4.625
2147,./audio_data/voxforge/richard-20090828-soi/wav/b0171.wav,male,48000,American English,VoxForge,usb headset mic,107.68389155115028,17.74081889064504,-119.4897003173828,0.7300313313802084,2.875
2148,./audio_data/voxforge/bugsysservant-20091103-bwz/wav/a0234.wav,male,48000,American English,VoxForge,headset mic,119.01070858106212,74.83381706778226,-62.729583740234375,-175.32713317871094,4.625
2149,./audio_data/voxforge/BlindPilot-20100610-kko/wav/a0343.wav,male,48000,American English,VoxForge,headset mic,103.58022013587735,34.906230634357804,-3.9115804036458335,-243.96834309895837,5.5
2150,./audio_data/voxforge/anonymous-20090615-xgs/wav/b0529.wav,male,48000,American English,VoxForge,desktop boom mic,116.17665638042564,92.89897700162528,-23.07655334472656,144.0029296875,3.5
2151,./audio_data/voxforge/EricHedekar-20140509-llu/wav/a0475.wav,male,48000,Canadian English,VoxForge,studio mic,97.546340061018,13.060259382597502,-136.8775889078776,-227.8144327799479,4.625
2152,./audio_data/voxforge/Coren-20141121-yfc/wav/a0160.wav,male,48000,American English,VoxForge,headset mic,127.00883813605412,12.833610176262344,-37.381744384765625,-5.140283203125,4.375
2153,./audio_data/voxforge/gravity-20080309-bmr/wav/b0227.wav,male,48000,American English,VoxForge,headset mic,108.82650132490608,82.73684117118704,-78.88763427734375,-104.91018676757812,3.072
2154,./audio_data/voxforge/anonymous-20090621-tzs/wav/b0262.wav,male,48000,American English,VoxForge,laptop built,101.89521086894108,12.597173918012054,-152.14361572265625,-43.829345703125,2.5
2155,./audio_data/voxforge/ShamanEx-20150525-ahs/wav/b0063.wav,male,48000,American English,VoxForge,desktop boom mic,134.6277962485765,28.262841362106403,-62.82668762207031,-198.98094482421877,5.625
2156,./audio_data/voxforge/rortiz-20160226-lfo/wav/e0034.wav,male,48000,American English,VoxForge,usb headset mic,159.2902050935335,60.82861045352554,63.42718124389648,6.672271728515625,8.875
2157,./audio_data/voxforge/camdixon-20141207-ooo/wav/a0533.wav,male,48000,American English,VoxForge,headset mic,156.13381060056852,23.255517250187427,84.13175964355469,-98.38175964355467,3.75
2158,./audio_data/voxforge/teeks99-20091212-hcd/wav/a0183.wav,male,48000,American English,VoxForge,usb desktop boom mic,151.9208061214257,62.40309050918021,-113.08700561523438,-40.50850423177084,4.0
2159,./audio_data/voxforge/Bob-20100106-mwu/wav/a0362.wav,male,48000,American English,VoxForge,laptop built,125.82025316139745,78.30460391298615,-86.09456176757813,118.676220703125,3.875
2160,./audio_data/voxforge/anonymous-20140330-iuh/wav/b0235.wav,male,48000,American English,VoxForge,headset mic,106.62537361249728,74.86969643783596,-32.299407958984375,-285.4167175292969,5.5
2161,./audio_data/voxforge/KalikiCEO-20130402-cfx/wav/b0049.wav,male,48000,American English,VoxForge,headset mic,118.27043466526536,67.92405359021184,-4.194283621651786,-70.2835693359375,8.25
2162,./audio_data/voxforge/anonymous-20091025-sap/wav/b0050.wav,male,48000,American English,VoxForge,laptop built,437.0711525167743,142.08166505068252,16.7373046875,-350.2303466796875,5.461333333333333
2163,./audio_data/voxforge/anonymous-20110210-vsw/wav/b0515.wav,male,48000,American English,VoxForge,laptop built,117.65015492305425,15.107037662297303,-53.14577102661133,-150.15145874023438,3.75
2164,./audio_data/voxforge/JD-20100612-kko/wav/a0349.wav,male,48000,American English,VoxForge,headset mic,102.89206850497678,11.148404817642708,-64.05494471958706,-286.6705845424107,5.376
2165,./audio_data/voxforge/jbaldus-20160216-fik/wav/e0041.wav,male,48000,American English,VoxForge,laptop built,151.52699525433954,29.97239526278825,-184.103759765625,-56.81341552734375,4.75
2166,./audio_data/voxforge/Nadim-20100515-wjj/wav/b0177.wav,male,48000,American English,VoxForge,usb desktop boom mic,106.78261811814843,84.46825603910429,3.2237472534179688,-380.2356262207031,4.693333333333333
2167,./audio_data/voxforge/Krellis-20090608-sjw/wav/a0481.wav,male,48000,American English,VoxForge,usb headset mic,146.09144701164468,81.85340025226957,-35.31083984375,-134.761767578125,4.75
2168,./audio_data/voxforge/KenBloom-20071122-xfp/wav/a0491.wav,male,48000,American English,VoxForge,,134.39232182958466,83.09850848981942,-64.30127716064453,-194.18223571777344,2.9013333333333335
2169,./audio_data/voxforge/anonymous-20090430-bme/wav/a0353.wav,male,48000,American English,VoxForge,laptop built,108.65431145977064,15.4686465258112,-58.67490234375,30.468505859375,4.125
